permno,date,ret,prc,vol,shrout,cfacpr,cfacshr,ticker,adj_prc,adj_ret,adj_vol,adj_shrout,mktcap
14593,2018-03-05,0.003462,176.82001,28406363.0,5074013.0,4.0,4.0,AAPL,44.2050025,0.003462,28406363.0,20296052.0,897187029.40013
14593,2018-03-06,-0.000848,176.67,23795179.0,5074013.0,4.0,4.0,AAPL,44.1675,-0.000848,23795179.0,20296052.0,896425876.7099999
14593,2018-03-07,-0.009283,175.03,31703462.0,5074013.0,4.0,4.0,AAPL,43.7575,-0.009283,31703462.0,20296052.0,888104495.39
14593,2018-03-08,0.010912,176.94,23776107.0,5074013.0,4.0,4.0,AAPL,44.235,0.010912,23776107.0,20296052.0,897795860.22
14593,2018-03-09,0.017181,179.98,32185714.0,5074013.0,4.0,4.0,AAPL,44.995,0.017181,32185714.0,20296052.0,913220859.7399999
14593,2018-03-12,0.009668,181.72,32207081.0,5074013.0,4.0,4.0,AAPL,45.43,0.009668,32207081.0,20296052.0,922049642.36
14593,2018-03-13,-0.00963,179.97,31692529.0,5074013.0,4.0,4.0,AAPL,44.9925,-0.00963,31692529.0,20296052.0,913170119.61
14593,2018-03-14,-0.008501,178.44,29359877.0,5074013.0,4.0,4.0,AAPL,44.61,-0.008501,29359877.0,20296052.0,905406879.72
14593,2018-03-15,0.001177,178.64999,22743958.0,5074013.0,4.0,4.0,AAPL,44.6624975,0.001177,22743958.0,20296052.0,906472371.70987
14593,2018-03-16,-0.003526,178.02,39403996.0,5074013.0,4.0,4.0,AAPL,44.505,-0.003526,39403996.0,20296052.0,903275794.2600001
14593,2018-03-19,-0.015279,175.3,33449671.0,5074013.0,4.0,4.0,AAPL,43.825,-0.015279,33449671.0,20296052.0,889474478.9000001
14593,2018-03-20,-0.000342,175.24001,19650550.0,5074013.0,4.0,4.0,AAPL,43.8100025,-0.000342,19650550.0,20296052.0,889170088.8601301
14593,2018-03-21,-0.022655,171.27,37054949.0,5074013.0,4.0,4.0,AAPL,42.8175,-0.022655,37054949.0,20296052.0,869026206.5100001
14593,2018-03-22,-0.01413,168.85001,41489579.0,5074013.0,4.0,4.0,AAPL,42.2125025,-0.01413,41489579.0,20296052.0,856747145.79013
14593,2018-03-23,-0.023157,164.94,41025084.0,5074013.0,4.0,4.0,AAPL,41.235,-0.023157,41025084.0,20296052.0,836907704.22
14593,2018-03-26,0.047472,172.77,37541166.0,5074013.0,4.0,4.0,AAPL,43.1925,0.047472,37541166.0,20296052.0,876637226.0100001
14593,2018-03-27,-0.025641,168.34,40916589.0,5074013.0,4.0,4.0,AAPL,42.085,-0.025641,40916589.0,20296052.0,854159348.4200001
14593,2018-03-28,-0.011049,166.48,43728354.0,5074013.0,4.0,4.0,AAPL,41.62,-0.011049,43728354.0,20296052.0,844721684.2399999
14593,2018-03-29,0.007809,167.78,38249455.0,4943282.0,4.0,4.0,AAPL,41.945,0.007809,38249455.0,19773128.0,829383853.96
14593,2018-04-02,-0.006556,166.67999,37615961.0,4943282.0,4.0,4.0,AAPL,41.6699975,-0.006556,37615961.0,19773128.0,823946194.32718
14593,2018-04-03,0.010259,168.39,30277946.0,4943282.0,4.0,4.0,AAPL,42.0975,0.010259,30277946.0,19773128.0,832399255.9799999
14593,2018-04-04,0.019122,171.61,34597715.0,4943282.0,4.0,4.0,AAPL,42.9025,0.019122,34597715.0,19773128.0,848316624.0200001
14593,2018-04-05,0.006934,172.8,26929947.0,4943282.0,4.0,4.0,AAPL,43.2,0.006934,26929947.0,19773128.0,854199129.6
14593,2018-04-06,-0.025579,168.38,35003572.0,4943282.0,4.0,4.0,AAPL,42.095,-0.025579,35003572.0,19773128.0,832349823.16
14593,2018-04-09,0.009918,170.05,29014717.0,4943282.0,4.0,4.0,AAPL,42.5125,0.009918,29014717.0,19773128.0,840605104.1
14593,2018-04-10,0.018818,173.25,28611623.0,4943282.0,4.0,4.0,AAPL,43.3125,0.018818,28611623.0,19773128.0,856423606.5
14593,2018-04-11,-0.004675,172.44,22429342.0,4943282.0,4.0,4.0,AAPL,43.11,-0.004675,22429342.0,19773128.0,852419548.08
14593,2018-04-12,0.009858,174.14,22888185.0,4943282.0,4.0,4.0,AAPL,43.535,0.009858,22888185.0,19773128.0,860823127.4799999
14593,2018-04-13,0.003388,174.73,25123155.0,4943282.0,4.0,4.0,AAPL,43.6825,0.003388,25123155.0,19773128.0,863739663.8599999
14593,2018-04-16,0.006238,175.82001,21577221.0,4943282.0,4.0,4.0,AAPL,43.9550025,0.006238,21577221.0,19773128.0,869127890.67282
14593,2018-04-17,0.013764,178.24001,26601346.0,4943282.0,4.0,4.0,AAPL,44.5600025,0.013764,26601346.0,19773128.0,881090633.11282
14593,2018-04-18,-0.002244,177.84,20744500.0,4943282.0,4.0,4.0,AAPL,44.46,-0.002244,20744500.0,19773128.0,879113270.88
14593,2018-04-19,-0.02834,172.8,34813413.0,4943282.0,4.0,4.0,AAPL,43.2,-0.02834,34813413.0,19773128.0,854199129.6
14593,2018-04-20,-0.040972,165.72,65469524.0,4915138.0,4.0,4.0,AAPL,41.43,-0.040972,65469524.0,19660552.0,814536669.36
14593,2018-04-23,-0.002896,165.24001,36519781.0,4915138.0,4.0,4.0,AAPL,41.3100025,-0.002896,36519781.0,19660552.0,812177452.2713801
14593,2018-04-24,-0.013919,162.94,33673170.0,4915138.0,4.0,4.0,AAPL,40.735,-0.013919,33673170.0,19660552.0,800872585.72
14593,2018-04-25,0.004357,163.64999,28371967.0,4915138.0,4.0,4.0,AAPL,40.9124975,0.004357,28371967.0,19660552.0,804362284.54862
14593,2018-04-26,0.003483,164.22,27953349.0,4915138.0,4.0,4.0,AAPL,41.055,0.003483,27953349.0,19660552.0,807163962.36
14593,2018-04-27,-0.01157,162.32001,35629102.0,4915138.0,4.0,4.0,AAPL,40.5800025,-0.01157,35629102.0,19660552.0,797825249.31138
14593,2018-04-30,0.018112,165.25999,42410864.0,4915138.0,4.0,4.0,AAPL,41.3149975,0.018112,42410864.0,19660552.0,812275656.7286199
14593,2018-05-01,0.023236,169.10001,53548117.0,4915138.0,4.0,4.0,AAPL,42.2750025,0.023236,53548117.0,19660552.0,831149884.95138
14593,2018-05-02,0.044175,176.57001,66541423.0,4915138.0,4.0,4.0,AAPL,44.1425025,0.044175,66541423.0,19660552.0,867865965.81138
14593,2018-05-03,0.001812,176.89,34064280.0,4915138.0,4.0,4.0,AAPL,44.2225,0.001812,34064280.0,19660552.0,869438760.8199999
14593,2018-05-04,0.039233,183.83,56354772.0,4915138.0,4.0,4.0,AAPL,45.9575,0.039233,56354772.0,19660552.0,903549818.5400001
14593,2018-05-07,0.007235,185.16,42445840.0,4915138.0,4.0,4.0,AAPL,46.29,0.007235,42445840.0,19660552.0,910086952.0799999
14593,2018-05-08,0.004807,186.05,28400477.0,4915138.0,4.0,4.0,AAPL,46.5125,0.004807,28400477.0,19660552.0,914461424.9000001
14593,2018-05-09,0.007041,187.36,23203941.0,4915138.0,4.0,4.0,AAPL,46.84,0.007041,23203941.0,19660552.0,920900255.6800001
14593,2018-05-10,0.014304,190.03999,27979989.0,4915138.0,4.0,4.0,AAPL,47.5099975,0.014304,27979989.0,19660552.0,934072776.3686199
14593,2018-05-11,-0.003789,188.59,26309043.0,4915138.0,4.0,4.0,AAPL,47.1475,-0.003789,26309043.0,19660552.0,926945875.4200001
14593,2018-05-14,-0.002333,188.14999,20773210.0,4915138.0,4.0,4.0,AAPL,47.0374975,-0.002333,20773210.0,19660552.0,924783165.54862
14593,2018-05-15,-0.009088,186.44,23693162.0,4915138.0,4.0,4.0,AAPL,46.61,-0.009088,23693162.0,19660552.0,916378328.72
14593,2018-05-16,0.009333,188.17999,19174964.0,4915138.0,4.0,4.0,AAPL,47.0449975,0.009333,19174964.0,19660552.0,924930619.68862
14593,2018-05-17,-0.006324,186.99001,17359080.0,4915138.0,4.0,4.0,AAPL,46.7475025,-0.006324,17359080.0,19660552.0,919081703.7713801
14593,2018-05-18,-0.003637,186.31,18293237.0,4915138.0,4.0,4.0,AAPL,46.5775,-0.003637,18293237.0,19660552.0,915739360.78
14593,2018-05-21,0.007085,187.63,18398394.0,4915138.0,4.0,4.0,AAPL,46.9075,0.007085,18398394.0,19660552.0,922227342.9399999
14593,2018-05-22,-0.002505,187.16,15235329.0,4915138.0,4.0,4.0,AAPL,46.79,-0.002505,15235329.0,19660552.0,919917228.0799999
14593,2018-05-23,0.006412,188.36,20053515.0,4915138.0,4.0,4.0,AAPL,47.09,0.006412,20053515.0,19660552.0,925815393.6800001
14593,2018-05-24,-0.001115,188.14999,23224785.0,4915138.0,4.0,4.0,AAPL,47.0374975,-0.001115,23224785.0,19660552.0,924783165.54862
14593,2018-05-25,0.002285,188.58,17456889.0,4915138.0,4.0,4.0,AAPL,47.145,0.002285,17456889.0,19660552.0,926896724.0400001
14593,2018-05-29,-0.003606,187.89999,22512657.0,4915138.0,4.0,4.0,AAPL,46.9749975,-0.003606,22512657.0,19660552.0,923554381.04862
14593,2018-05-30,-0.002129,187.5,18688085.0,4915138.0,4.0,4.0,AAPL,46.875,-0.002129,18688085.0,19660552.0,921588375.0
14593,2018-05-31,-0.00336,186.87,27468415.0,4915138.0,4.0,4.0,AAPL,46.7175,-0.00336,27468415.0,19660552.0,918491838.0600001
14593,2018-06-01,0.018034,190.24001,23437212.0,4915138.0,4.0,4.0,AAPL,47.5600025,0.018034,23437212.0,19660552.0,935055902.2713801
14593,2018-06-04,0.008358,191.83,26261274.0,4915138.0,4.0,4.0,AAPL,47.9575,0.008358,26261274.0,19660552.0,942870922.5400001
14593,2018-06-05,0.007715,193.31,21558401.0,4915138.0,4.0,4.0,AAPL,48.3275,0.007715,21558401.0,19660552.0,950145326.78
14593,2018-06-06,0.003466,193.98,21127619.0,4915138.0,4.0,4.0,AAPL,48.495,0.003466,21127619.0,19660552.0,953438469.2399999
14593,2018-06-07,-0.002681,193.46001,21345867.0,4915138.0,4.0,4.0,AAPL,48.3650025,-0.002681,21345867.0,19660552.0,950882646.6313801
14593,2018-06-08,-0.009098,191.7,26651199.0,4915138.0,4.0,4.0,AAPL,47.925,-0.009098,26651199.0,19660552.0,942231954.5999999
14593,2018-06-11,-0.002452,191.23,18306460.0,4915138.0,4.0,4.0,AAPL,47.8075,-0.002452,18306460.0,19660552.0,939921839.7399999
14593,2018-06-12,0.005491,192.28,16881792.0,4915138.0,4.0,4.0,AAPL,48.07,0.005491,16881792.0,19660552.0,945082734.64
14593,2018-06-13,-0.008217,190.7,21626572.0,4915138.0,4.0,4.0,AAPL,47.675,-0.008217,21626572.0,19660552.0,937316816.5999999
14593,2018-06-14,0.000524,190.8,21604514.0,4915138.0,4.0,4.0,AAPL,47.7,0.000524,21604514.0,19660552.0,937808330.4000001
14593,2018-06-15,-0.010273,188.84,61962552.0,4915138.0,4.0,4.0,AAPL,47.21,-0.010273,61962552.0,19660552.0,928174659.9200001
14593,2018-06-18,-0.00053,188.74001,18481820.0,4915138.0,4.0,4.0,AAPL,47.1850025,-0.00053,18481820.0,19660552.0,927683195.2713801
14593,2018-06-19,-0.01616,185.69,33566039.0,4915138.0,4.0,4.0,AAPL,46.4225,-0.01616,33566039.0,19660552.0,912691975.22
14593,2018-06-20,0.004362,186.5,20623324.0,4915138.0,4.0,4.0,AAPL,46.625,0.004362,20623324.0,19660552.0,916673237.0
14593,2018-06-21,-0.005576,185.46001,25652398.0,4915138.0,4.0,4.0,AAPL,46.3650025,-0.005576,25652398.0,19660552.0,911561542.6313801
14593,2018-06-22,-0.002912,184.92,27185747.0,4915138.0,4.0,4.0,AAPL,46.23,-0.002912,27185747.0,19660552.0,908907318.9599999
14593,2018-06-25,-0.014871,182.17,31651394.0,4915138.0,4.0,4.0,AAPL,45.5425,-0.014871,31651394.0,19660552.0,895390689.4599999
14593,2018-06-26,0.012406,184.42999,24530516.0,4915138.0,4.0,4.0,AAPL,46.1074975,0.012406,24530516.0,19660552.0,906498852.18862
14593,2018-06-27,-0.001464,184.16,25214403.0,4915138.0,4.0,4.0,AAPL,46.04,-0.001464,25214403.0,19660552.0,905171814.0799999
14593,2018-06-28,0.007276,185.5,17346693.0,4915138.0,4.0,4.0,AAPL,46.375,0.007276,17346693.0,19660552.0,911758099.0
14593,2018-06-29,-0.002102,185.11,22597450.0,4842917.0,4.0,4.0,AAPL,46.2775,-0.002102,22597450.0,19371668.0,896472365.8700001
14593,2018-07-02,0.011183,187.17999,17612113.0,4842917.0,4.0,4.0,AAPL,46.7949975,0.011183,17612113.0,19371668.0,906497155.63083
14593,2018-07-03,-0.017416,183.92,13909764.0,4842917.0,4.0,4.0,AAPL,45.98,-0.017416,13909764.0,19371668.0,890709294.64
14593,2018-07-05,0.008047,185.39999,16592763.0,4842917.0,4.0,4.0,AAPL,46.3499975,0.008047,16592763.0,19371668.0,897876763.37083
14593,2018-07-06,0.013862,187.97,17474674.0,4842917.0,4.0,4.0,AAPL,46.9925,0.013862,17474674.0,19371668.0,910323108.49
14593,2018-07-09,0.013885,190.58,19740573.0,4842917.0,4.0,4.0,AAPL,47.645,0.013885,19740573.0,19371668.0,922963121.86
14593,2018-07-10,-0.001207,190.35001,15875755.0,4842917.0,4.0,4.0,AAPL,47.5875025,-0.001207,15875755.0,19371668.0,921849299.37917
14593,2018-07-11,-0.012976,187.88,18819021.0,4842917.0,4.0,4.0,AAPL,46.97,-0.012976,18819021.0,19371668.0,909887245.9599999
14593,2018-07-12,0.016766,191.03,18031040.0,4842917.0,4.0,4.0,AAPL,47.7575,0.016766,18031040.0,19371668.0,925142434.51
14593,2018-07-13,0.00157,191.33,12487376.0,4842917.0,4.0,4.0,AAPL,47.8325,0.00157,12487376.0,19371668.0,926595309.61
14593,2018-07-16,-0.002195,190.91,15030858.0,4842917.0,4.0,4.0,AAPL,47.7275,-0.002195,15030858.0,19371668.0,924561284.47
14593,2018-07-17,0.002829,191.45,15501546.0,4842917.0,4.0,4.0,AAPL,47.8625,0.002829,15501546.0,19371668.0,927176459.65
14593,2018-07-18,-0.005484,190.39999,16369281.0,4842917.0,4.0,4.0,AAPL,47.5999975,-0.005484,16369281.0,19371668.0,922091348.37083
14593,2018-07-19,0.007773,191.88,20261772.0,4842917.0,4.0,4.0,AAPL,47.97,0.007773,20261772.0,19371668.0,929258913.9599999
14593,2018-07-20,-0.002293,191.44,20363954.0,4829926.0,4.0,4.0,AAPL,47.86,-0.002293,20363954.0,19319704.0,924641033.4399999
14593,2018-07-23,0.000888,191.61,15978214.0,4829926.0,4.0,4.0,AAPL,47.9025,0.000888,15978214.0,19319704.0,925462120.86
14593,2018-07-24,0.007254,193.0,18566211.0,4829926.0,4.0,4.0,AAPL,48.25,0.007254,18566211.0,19319704.0,932175718.0
14593,2018-07-25,0.00943,194.82001,16658928.0,4829926.0,4.0,4.0,AAPL,48.7050025,0.00943,16658928.0,19319704.0,940966231.61926
14593,2018-07-26,-0.003131,194.21001,18896667.0,4829926.0,4.0,4.0,AAPL,48.5525025,-0.003131,18896667.0,19319704.0,938019976.75926
14593,2018-07-27,-0.016632,190.98,23956208.0,4829926.0,4.0,4.0,AAPL,47.745,-0.016632,23956208.0,19319704.0,922419267.4799999
14593,2018-07-30,-0.005603,189.91,21026954.0,4829926.0,4.0,4.0,AAPL,47.4775,-0.005603,21026954.0,19319704.0,917251246.66
14593,2018-07-31,0.002001,190.28999,39413440.0,4829926.0,4.0,4.0,AAPL,47.5724975,0.002001,39413440.0,19319704.0,919086570.24074
14593,2018-08-01,0.05891,201.5,67929016.0,4829926.0,4.0,4.0,AAPL,50.375,0.05891,67929016.0,19319704.0,973230089.0
14593,2018-08-02,0.029231,207.39,62403382.0,4829926.0,4.0,4.0,AAPL,51.8475,0.029231,62403382.0,19319704.0,1001678353.14
14593,2018-08-03,0.002893,207.99001,33455474.0,4829926.0,4.0,4.0,AAPL,51.9975025,0.002893,33455474.0,19319704.0,1004576357.03926
14593,2018-08-06,0.005193,209.07001,25424187.0,4829926.0,4.0,4.0,AAPL,52.2675025,0.005193,25424187.0,19319704.0,1009792677.11926
14593,2018-08-07,-0.009375,207.11,25583772.0,4829926.0,4.0,4.0,AAPL,51.7775,-0.009375,25583772.0,19319704.0,1000325973.86
14593,2018-08-08,0.000676,207.25,22524820.0,4829926.0,4.0,4.0,AAPL,51.8125,0.000676,22524820.0,19319704.0,1001002163.5
14593,2018-08-09,0.007865,208.88,23489476.0,4829926.0,4.0,4.0,AAPL,52.22,0.007865,23489476.0,19319704.0,1008874942.88
14593,2018-08-10,-0.002968,207.53,24900152.0,4829926.0,4.0,4.0,AAPL,51.8825,-0.002968,24900152.0,19319704.0,1002354542.78
14593,2018-08-13,0.006457,208.87,25888580.0,4829926.0,4.0,4.0,AAPL,52.2175,0.006457,25888580.0,19319704.0,1008826643.62
14593,2018-08-14,0.004213,209.75,20733210.0,4829926.0,4.0,4.0,AAPL,52.4375,0.004213,20733210.0,19319704.0,1013076978.5
14593,2018-08-15,0.002336,210.24001,28803464.0,4829926.0,4.0,4.0,AAPL,52.5600025,0.002336,28803464.0,19319704.0,1015443690.53926
14593,2018-08-16,0.01465,213.32001,28499141.0,4829926.0,4.0,4.0,AAPL,53.3300025,0.01465,28499141.0,19319704.0,1030319862.61926
14593,2018-08-17,0.01997,217.58,35423222.0,4829926.0,4.0,4.0,AAPL,54.395,0.01997,35423222.0,19319704.0,1050895299.08
14593,2018-08-20,-0.009744,215.46001,30285517.0,4829926.0,4.0,4.0,AAPL,53.8650025,-0.009744,30285517.0,19319704.0,1040655904.25926
14593,2018-08-21,-0.001949,215.03999,26151763.0,4829926.0,4.0,4.0,AAPL,53.7599975,-0.001949,26151763.0,19319704.0,1038627238.74074
14593,2018-08-22,4.7e-05,215.05,19013736.0,4829926.0,4.0,4.0,AAPL,53.7625,4.7e-05,19013736.0,19319704.0,1038675586.3000001
14593,2018-08-23,0.002046,215.49001,18879935.0,4829926.0,4.0,4.0,AAPL,53.8725025,0.002046,18879935.0,19319704.0,1040800802.03926
14593,2018-08-24,0.003109,216.16,18473656.0,4829926.0,4.0,4.0,AAPL,54.04,0.003109,18473656.0,19319704.0,1044036804.16
14593,2018-08-27,0.008235,217.94,20520142.0,4829926.0,4.0,4.0,AAPL,54.485,0.008235,20520142.0,19319704.0,1052634072.4399999
14593,2018-08-28,0.008076,219.7,22775594.0,4829926.0,4.0,4.0,AAPL,54.925,0.008076,22775594.0,19319704.0,1061134742.1999999
14593,2018-08-29,0.014929,222.98,27254154.0,4829926.0,4.0,4.0,AAPL,55.745,0.014929,27254154.0,19319704.0,1076976899.48
14593,2018-08-30,0.009194,225.03,48899298.0,4829926.0,4.0,4.0,AAPL,56.2575,0.009194,48899298.0,19319704.0,1086878247.78
14593,2018-08-31,0.011554,227.63,43340143.0,4829926.0,4.0,4.0,AAPL,56.9075,0.011554,43340143.0,19319704.0,1099436055.3799999
14593,2018-09-04,0.003207,228.36,27387073.0,4829926.0,4.0,4.0,AAPL,57.09,0.003207,27387073.0,19319704.0,1102961901.3600001
14593,2018-09-05,-0.006525,226.87,33369115.0,4829926.0,4.0,4.0,AAPL,56.7175,-0.006525,33369115.0,19319704.0,1095765311.6200001
14593,2018-09-06,-0.016617,223.10001,34286666.0,4829926.0,4.0,4.0,AAPL,55.7750025,-0.016617,34286666.0,19319704.0,1077556538.89926
14593,2018-09-07,-0.008068,221.3,37616010.0,4829926.0,4.0,4.0,AAPL,55.325,-0.008068,37616010.0,19319704.0,1068862623.8000001
14593,2018-09-10,-0.013421,218.33,39516786.0,4829926.0,4.0,4.0,AAPL,54.5825,-0.013421,39516786.0,19319704.0,1054517743.58
14593,2018-09-11,0.025283,223.85001,35749054.0,4829926.0,4.0,4.0,AAPL,55.9625025,0.025283,35749054.0,19319704.0,1081178983.39926
14593,2018-09-12,-0.012419,221.07001,49291846.0,4829926.0,4.0,4.0,AAPL,55.2675025,-0.012419,49291846.0,19319704.0,1067751789.11926
14593,2018-09-13,0.024155,226.41,41711910.0,4829926.0,4.0,4.0,AAPL,56.6025,0.024155,41711910.0,19319704.0,1093543545.66
14593,2018-09-14,-0.011351,223.84,32100597.0,4829926.0,4.0,4.0,AAPL,55.96,-0.011351,32100597.0,19319704.0,1081130635.84
14593,2018-09-17,-0.026626,217.88,37187315.0,4829926.0,4.0,4.0,AAPL,54.47,-0.026626,37187315.0,19319704.0,1052344276.88
14593,2018-09-18,0.001652,218.24001,31568212.0,4829926.0,4.0,4.0,AAPL,54.5600025,0.001652,31568212.0,19319704.0,1054083098.53926
14593,2018-09-19,0.000596,218.37,27116578.0,4829926.0,4.0,4.0,AAPL,54.5925,0.000596,27116578.0,19319704.0,1054710940.62
14593,2018-09-20,0.007602,220.03,26590294.0,4829926.0,4.0,4.0,AAPL,55.0075,0.007602,26590294.0,19319704.0,1062728617.78
14593,2018-09-21,-0.010771,217.66,96243548.0,4829926.0,4.0,4.0,AAPL,54.415,-0.010771,96243548.0,19319704.0,1051281693.16
14593,2018-09-24,0.01438,220.78999,27693383.0,4829926.0,4.0,4.0,AAPL,55.1974975,0.01438,27693383.0,19319704.0,1066399313.24074
14593,2018-09-25,0.006341,222.19,24550084.0,4829926.0,4.0,4.0,AAPL,55.5475,0.006341,24550084.0,19319704.0,1073161257.9399999
14593,2018-09-26,-0.007966,220.42,23983106.0,4829926.0,4.0,4.0,AAPL,55.105,-0.007966,23983106.0,19319704.0,1064612288.92
