permno,date,ret,prc,vol,shrout,cfacpr,cfacshr,ticker,adj_prc,adj_ret,adj_vol,adj_shrout,mktcap
61241,2023-08-01,0.027972,117.6,97207018.0,1615671.0,1.0,1.0,AMD,117.6,0.027972,97207018.0,1615671.0,190002909.6
61241,2023-08-02,-0.070153,109.35,173317804.0,1615671.0,1.0,1.0,AMD,109.35,-0.070153,173317804.0,1615671.0,176673623.85
61241,2023-08-03,0.034751,113.15,90669080.0,1615671.0,1.0,1.0,AMD,113.15,0.034751,90669080.0,1615671.0,182813173.65
61241,2023-08-04,0.023597,115.82,84768233.0,1615671.0,1.0,1.0,AMD,115.82,0.023597,84768233.0,1615671.0,187127015.22
61241,2023-08-07,0.008548,116.81,65754952.0,1615671.0,1.0,1.0,AMD,116.81,0.008548,65754952.0,1615671.0,188726529.51
61241,2023-08-08,-0.030648,113.23,54097624.0,1615671.0,1.0,1.0,AMD,113.23,-0.030648,54097624.0,1615671.0,182942427.33
61241,2023-08-09,-0.024375,110.47,56213914.0,1615671.0,1.0,1.0,AMD,110.47,-0.024375,56213914.0,1615671.0,178483175.37
61241,2023-08-10,-0.002173,110.23,57239704.0,1615671.0,1.0,1.0,AMD,110.23,-0.002173,57239704.0,1615671.0,178095414.33
61241,2023-08-11,-0.024131,107.57,55624377.0,1615671.0,1.0,1.0,AMD,107.57,-0.024131,55624377.0,1615671.0,173797729.47
61241,2023-08-14,0.040997,111.98,57390113.0,1615671.0,1.0,1.0,AMD,111.98,0.040997,57390113.0,1615671.0,180922838.58
61241,2023-08-15,-0.005626,111.35,53733804.0,1615671.0,1.0,1.0,AMD,111.35,-0.005626,53733804.0,1615671.0,179904965.85
61241,2023-08-16,-0.03736,107.19,54286180.0,1615671.0,1.0,1.0,AMD,107.19,-0.03736,54286180.0,1615671.0,173183774.49
61241,2023-08-17,-0.025655,104.44,58995996.0,1615671.0,1.0,1.0,AMD,104.44,-0.025655,58995996.0,1615671.0,168740679.24
61241,2023-08-18,0.009671,105.45,60004464.0,1615671.0,1.0,1.0,AMD,105.45,0.009671,60004464.0,1615671.0,170372506.95000002
61241,2023-08-21,0.026268,108.22,49538709.0,1615671.0,1.0,1.0,AMD,108.22,0.026268,49538709.0,1615671.0,174847915.62
61241,2023-08-22,-0.023656,105.66,47291727.0,1615671.0,1.0,1.0,AMD,105.66,-0.023656,47291727.0,1615671.0,170711797.85999998
61241,2023-08-23,0.035681,109.43,54660230.0,1615671.0,1.0,1.0,AMD,109.43,0.035681,54660230.0,1615671.0,176802877.53
61241,2023-08-24,-0.069725,101.8,109019540.0,1615671.0,1.0,1.0,AMD,101.8,-0.069725,109019540.0,1615671.0,164475307.79999998
61241,2023-08-25,0.00442,102.25,74884336.0,1615671.0,1.0,1.0,AMD,102.25,0.00442,74884336.0,1615671.0,165202359.75
61241,2023-08-28,0.003521,102.61,55322102.0,1615671.0,1.0,1.0,AMD,102.61,0.003521,55322102.0,1615671.0,165784001.31
61241,2023-08-29,0.032258,105.92,50814725.0,1615671.0,1.0,1.0,AMD,105.92,0.032258,50814725.0,1615671.0,171131872.32
61241,2023-08-30,0.006326,106.59,54800473.0,1615671.0,1.0,1.0,AMD,106.59,0.006326,54800473.0,1615671.0,172214371.89000002
61241,2023-08-31,-0.008162,105.72,58864004.0,1615671.0,1.0,1.0,AMD,105.72,-0.008162,58864004.0,1615671.0,170808738.12
61241,2023-09-01,0.035282,109.45,54798861.0,1615671.0,1.0,1.0,AMD,109.45,0.035282,54798861.0,1615671.0,176835190.95000002
61241,2023-09-05,0.012152,110.78,65979020.0,1615671.0,1.0,1.0,AMD,110.78,0.012152,65979020.0,1615671.0,178984033.38
61241,2023-09-06,-0.01354,109.28,47706298.0,1615671.0,1.0,1.0,AMD,109.28,-0.01354,47706298.0,1615671.0,176560526.88
61241,2023-09-07,-0.024616,106.59,49036670.0,1615671.0,1.0,1.0,AMD,106.59,-0.024616,49036670.0,1615671.0,172214371.89000002
61241,2023-09-08,-0.004691,106.09,46236699.0,1615671.0,1.0,1.0,AMD,106.09,-0.004691,46236699.0,1615671.0,171406536.39000002
61241,2023-09-11,-0.007258,105.32,50558766.0,1615671.0,1.0,1.0,AMD,105.32,-0.007258,50558766.0,1615671.0,170162469.72
61241,2023-09-12,-9.5e-05,105.31,44388016.0,1615671.0,1.0,1.0,AMD,105.31,-9.5e-05,44388016.0,1615671.0,170146313.01
61241,2023-09-13,0.02279,107.71,44660303.0,1615671.0,1.0,1.0,AMD,107.71,0.02279,44660303.0,1615671.0,174023923.41
61241,2023-09-14,-0.010027,106.63,45878344.0,1615671.0,1.0,1.0,AMD,106.63,-0.010027,45878344.0,1615671.0,172278998.73
61241,2023-09-15,-0.048204,101.49,70972958.0,1615671.0,1.0,1.0,AMD,101.49,-0.048204,70972958.0,1615671.0,163974449.79
61241,2023-09-18,0.008671,102.37,49011524.0,1615671.0,1.0,1.0,AMD,102.37,0.008671,49011524.0,1615671.0,165396240.27
61241,2023-09-19,-0.007424,101.61,41682833.0,1615671.0,1.0,1.0,AMD,101.61,-0.007424,41682833.0,1615671.0,164168330.31
61241,2023-09-20,-0.012499,100.34,55143031.0,1615671.0,1.0,1.0,AMD,100.34,-0.012499,55143031.0,1615671.0,162116428.14000002
61241,2023-09-21,-0.042157,96.11,59636959.0,1615671.0,1.0,1.0,AMD,96.11,-0.042157,59636959.0,1615671.0,155282139.81
61241,2023-09-22,0.000936,96.2,52125552.0,1615671.0,1.0,1.0,AMD,96.2,0.000936,52125552.0,1615671.0,155427550.20000002
61241,2023-09-25,0.012266,97.38,43204409.0,1615671.0,1.0,1.0,AMD,97.38,0.012266,43204409.0,1615671.0,157334041.98
61241,2023-09-26,-0.014582,95.96,42847986.0,1615671.0,1.0,1.0,AMD,95.96,-0.014582,42847986.0,1615671.0,155039789.16
61241,2023-09-27,0.021988,98.07,50973358.0,1615671.0,1.0,1.0,AMD,98.07,0.021988,50973358.0,1615671.0,158448854.97
61241,2023-09-28,0.047823,102.76,72506264.0,1615671.0,1.0,1.0,AMD,102.76,0.047823,72506264.0,1615671.0,166026351.96
61241,2023-09-29,0.000584,102.82,56081964.0,1615000.0,1.0,1.0,AMD,102.82,0.000584,56081964.0,1615000.0,166054300.0
61241,2023-10-02,0.004377,103.27,45095751.0,1615000.0,1.0,1.0,AMD,103.27,0.004377,45095751.0,1615000.0,166781050.0
61241,2023-10-03,-0.03089,100.08,48091182.0,1615000.0,1.0,1.0,AMD,100.08,-0.03089,48091182.0,1615000.0,161629200.0
61241,2023-10-04,0.039868,104.07,50998961.0,1615000.0,1.0,1.0,AMD,104.07,0.039868,50998961.0,1615000.0,168073050.0
61241,2023-10-05,-0.011146,102.91,51751600.0,1615000.0,1.0,1.0,AMD,102.91,-0.011146,51751600.0,1615000.0,166199650.0
61241,2023-10-06,0.042076,107.24,64825364.0,1615000.0,1.0,1.0,AMD,107.24,0.042076,64825364.0,1615000.0,173192600.0
61241,2023-10-09,-0.002518,106.97,39568604.0,1615000.0,1.0,1.0,AMD,106.97,-0.002518,39568604.0,1615000.0,172756550.0
61241,2023-10-10,0.019071,109.01,57070280.0,1615000.0,1.0,1.0,AMD,109.01,0.019071,57070280.0,1615000.0,176051150.0
61241,2023-10-11,-0.006421,108.31,51061011.0,1615000.0,1.0,1.0,AMD,108.31,-0.006421,51061011.0,1615000.0,174920650.0
61241,2023-10-12,0.004432,108.79,60916854.0,1615000.0,1.0,1.0,AMD,108.79,0.004432,60916854.0,1615000.0,175695850.0
61241,2023-10-13,-0.034011,105.09,52902454.0,1615000.0,1.0,1.0,AMD,105.09,-0.034011,52902454.0,1615000.0,169720350.0
61241,2023-10-16,0.013037,106.46,42450048.0,1615000.0,1.0,1.0,AMD,106.46,0.013037,42450048.0,1615000.0,171932900.0
61241,2023-10-17,-0.012399,105.14,49605401.0,1615000.0,1.0,1.0,AMD,105.14,-0.012399,49605401.0,1615000.0,169801100.0
61241,2023-10-18,-0.028248,102.17,50427021.0,1615000.0,1.0,1.0,AMD,102.17,-0.028248,50427021.0,1615000.0,165004550.0
61241,2023-10-19,0.002251,102.4,52693863.0,1615000.0,1.0,1.0,AMD,102.4,0.002251,52693863.0,1615000.0,165376000.0
61241,2023-10-20,-0.005762,101.81,61458207.0,1615000.0,1.0,1.0,AMD,101.81,-0.005762,61458207.0,1615000.0,164423150.0
61241,2023-10-23,-0.01768,100.01,50787132.0,1615000.0,1.0,1.0,AMD,100.01,-0.01768,50787132.0,1615000.0,161516150.0
61241,2023-10-24,0.016598,101.67,51931186.0,1615000.0,1.0,1.0,AMD,101.67,0.016598,51931186.0,1615000.0,164197050.0
61241,2023-10-25,-0.055228,96.055,53330531.0,1615000.0,1.0,1.0,AMD,96.055,-0.055228,53330531.0,1615000.0,155128825.0
61241,2023-10-26,-0.02483,93.67,49889687.0,1615000.0,1.0,1.0,AMD,93.67,-0.02483,49889687.0,1615000.0,151277050.0
61241,2023-10-27,0.029465,96.43,52391417.0,1615499.0,1.0,1.0,AMD,96.43,0.029465,52391417.0,1615499.0,155782568.57000002
61241,2023-10-30,-0.002593,96.18,43687925.0,1615499.0,1.0,1.0,AMD,96.18,-0.002593,43687925.0,1615499.0,155378693.82000002
61241,2023-10-31,0.024121,98.5,79710726.0,1615499.0,1.0,1.0,AMD,98.5,0.024121,79710726.0,1615499.0,159126651.5
61241,2023-11-01,0.096853,108.04,137374160.0,1615499.0,1.0,1.0,AMD,108.04,0.096853,137374160.0,1615499.0,174538511.96
61241,2023-11-02,-0.001944,107.83,71126488.0,1615499.0,1.0,1.0,AMD,107.83,-0.001944,71126488.0,1615499.0,174199257.17
61241,2023-11-03,0.04099,112.25,65371425.0,1615499.0,1.0,1.0,AMD,112.25,0.04099,65371425.0,1615499.0,181339762.75
61241,2023-11-06,-0.004454,111.75,49076124.0,1615499.0,1.0,1.0,AMD,111.75,-0.004454,49076124.0,1615499.0,180532013.25
61241,2023-11-07,0.015213,113.45,50433209.0,1615499.0,1.0,1.0,AMD,113.45,0.015213,50433209.0,1615499.0,183278361.55
61241,2023-11-08,0.001234,113.59,41731733.0,1615499.0,1.0,1.0,AMD,113.59,0.001234,41731733.0,1615499.0,183504531.41
61241,2023-11-09,-0.00088,113.49,60720635.0,1615499.0,1.0,1.0,AMD,113.49,-0.00088,60720635.0,1615499.0,183342981.51
61241,2023-11-10,0.044938,118.59,74796097.0,1615499.0,1.0,1.0,AMD,118.59,0.044938,74796097.0,1615499.0,191582026.41
61241,2023-11-13,-0.015178,116.79,46590201.0,1615499.0,1.0,1.0,AMD,116.79,-0.015178,46590201.0,1615499.0,188674128.21
61241,2023-11-14,0.026458,119.88,60720128.0,1615499.0,1.0,1.0,AMD,119.88,0.026458,60720128.0,1615499.0,193666020.12
61241,2023-11-15,-0.015682,118.0,59186857.0,1615499.0,1.0,1.0,AMD,118.0,-0.015682,59186857.0,1615499.0,190628882.0
61241,2023-11-16,0.015509,119.83,49313530.0,1615499.0,1.0,1.0,AMD,119.83,0.015509,49313530.0,1615499.0,193585245.17
61241,2023-11-17,0.006593,120.62,38427727.0,1615499.0,1.0,1.0,AMD,120.62,0.006593,38427727.0,1615499.0,194861489.38
61241,2023-11-20,0.007544,121.53,43059487.0,1615499.0,1.0,1.0,AMD,121.53,0.007544,43059487.0,1615499.0,196331593.47
61241,2023-11-21,-0.019501,119.16,41409043.0,1615499.0,1.0,1.0,AMD,119.16,-0.019501,41409043.0,1615499.0,192502860.84
61241,2023-11-22,0.028113,122.51,56555784.0,1615499.0,1.0,1.0,AMD,122.51,0.028113,56555784.0,1615499.0,197914782.49
61241,2023-11-24,-0.001633,122.31,18951162.0,1615499.0,1.0,1.0,AMD,122.31,-0.001633,18951162.0,1615499.0,197591682.69
61241,2023-11-27,0.00278,122.65,32643267.0,1615499.0,1.0,1.0,AMD,122.65,0.00278,32643267.0,1615499.0,198140952.35
61241,2023-11-28,-0.005218,122.01,31936985.0,1615499.0,1.0,1.0,AMD,122.01,-0.005218,31936985.0,1615499.0,197107032.99
61241,2023-11-29,0.015081,123.85,37697757.0,1615499.0,1.0,1.0,AMD,123.85,0.015081,37697757.0,1615499.0,200079551.15
61241,2023-11-30,-0.02172,121.16,44264606.0,1615499.0,1.0,1.0,AMD,121.16,-0.02172,44264606.0,1615499.0,195733858.84
61241,2023-12-01,0.001898,121.39,36755992.0,1615499.0,1.0,1.0,AMD,121.39,0.001898,36755992.0,1615499.0,196105423.61
61241,2023-12-04,-0.023231,118.57,39630760.0,1615499.0,1.0,1.0,AMD,118.57,-0.023231,39630760.0,1615499.0,191549716.43
61241,2023-12-05,-0.001602,118.38,39017356.0,1615499.0,1.0,1.0,AMD,118.38,-0.001602,39017356.0,1615499.0,191242771.62
61241,2023-12-06,-0.013178,116.82,60253106.0,1615499.0,1.0,1.0,AMD,116.82,-0.013178,60253106.0,1615499.0,188722593.18
61241,2023-12-07,0.09887,128.37,117836543.0,1615499.0,1.0,1.0,AMD,128.37,0.09887,117836543.0,1615499.0,207381606.63
61241,2023-12-08,0.004285,128.92,88935480.0,1615499.0,1.0,1.0,AMD,128.92,0.004285,88935480.0,1615499.0,208270131.08
61241,2023-12-11,0.042585,134.41,98287519.0,1615499.0,1.0,1.0,AMD,134.41,0.042585,98287519.0,1615499.0,217139220.59
61241,2023-12-12,0.023808,137.61,111307473.0,1615499.0,1.0,1.0,AMD,137.61,0.023808,111307473.0,1615499.0,222308817.39
61241,2023-12-13,0.004215,138.19,70482870.0,1615499.0,1.0,1.0,AMD,138.19,0.004215,70482870.0,1615499.0,223245806.81
61241,2023-12-14,-0.001375,138.0,76074267.0,1615499.0,1.0,1.0,AMD,138.0,-0.001375,76074267.0,1615499.0,222938862.0
61241,2023-12-15,0.008333,139.14999,70086639.0,1615499.0,1.0,1.0,AMD,139.14999,0.008333,70086639.0,1615499.0,224796669.69501
61241,2023-12-18,-0.001797,138.89999,44965447.0,1615499.0,1.0,1.0,AMD,138.89999,-0.001797,44965447.0,1615499.0,224392794.94501
61241,2023-12-19,0.008999,140.14999,63512200.0,1615499.0,1.0,1.0,AMD,140.14999,0.008999,63512200.0,1615499.0,226412168.69501
61241,2023-12-20,-0.033393,135.47,54542554.0,1615499.0,1.0,1.0,AMD,135.47,-0.033393,54542554.0,1615499.0,218851649.53
61241,2023-12-21,0.032775,139.91,46991167.0,1615499.0,1.0,1.0,AMD,139.91,0.032775,46991167.0,1615499.0,226024465.09
61241,2023-12-22,-0.002216,139.60001,35264605.0,1615499.0,1.0,1.0,AMD,139.60001,-0.002216,35264605.0,1615499.0,225523676.55499
61241,2023-12-26,0.027292,143.41,47027120.0,1615499.0,1.0,1.0,AMD,143.41,0.027292,47027120.0,1615499.0,231678711.59
61241,2023-12-27,0.018548,146.07001,48752113.0,1615499.0,1.0,1.0,AMD,146.07001,0.018548,48752113.0,1615499.0,235975955.08499
61241,2023-12-28,0.018416,148.75999,63667175.0,1615499.0,1.0,1.0,AMD,148.75999,0.018416,63667175.0,1615499.0,240321615.08501
61241,2023-12-29,-0.009075,147.41,61941038.0,1616000.0,1.0,1.0,AMD,147.41,-0.009075,61941038.0,1616000.0,238214560.0
84788,2018-01-02,0.016709,1189.01001,2694494.0,481872.0,20.0,20.0,AMZN,59.4505005,0.016709,2694494.0,9637440.0,572950631.53872
84788,2018-01-03,0.012775,1204.19995,3108793.0,481872.0,20.0,20.0,AMZN,60.2099975,0.012775,3108793.0,9637440.0,580270238.3064
84788,2018-01-04,0.004476,1209.58997,3022089.0,481872.0,20.0,20.0,AMZN,60.4794985,0.004476,3022089.0,9637440.0,582867538.02384
84788,2018-01-05,0.016163,1229.14001,3544743.0,481872.0,20.0,20.0,AMZN,61.45700050000001,0.016163,3544743.0,9637440.0,592288154.89872
84788,2018-01-08,0.014425,1246.87,4279475.0,481872.0,20.0,20.0,AMZN,62.34349999999999,0.014425,4279475.0,9637440.0,600831740.6399999
84788,2018-01-09,0.004676,1252.69995,3661316.0,481872.0,20.0,20.0,AMZN,62.6349975,0.004676,3661316.0,9637440.0,603641030.3064
84788,2018-01-10,0.001301,1254.32996,2686662.0,481872.0,20.0,20.0,AMZN,62.716498,0.001301,2686662.0,9637440.0,604426486.48512
84788,2018-01-11,0.017818,1276.68005,3125048.0,481872.0,20.0,20.0,AMZN,63.8340025,0.017818,3125048.0,9637440.0,615196369.0536
84788,2018-01-12,0.022339,1305.19995,5443830.0,481872.0,20.0,20.0,AMZN,65.2599975,0.022339,5443830.0,9637440.0,628939310.3064
84788,2018-01-16,-0.00026,1304.85999,7220805.0,481872.0,20.0,20.0,AMZN,65.2429995,-0.00026,7220805.0,9637440.0,628775493.10128
84788,2018-01-17,-0.007556,1295.0,5253782.0,481872.0,20.0,20.0,AMZN,64.75,-0.007556,5253782.0,9637440.0,624024240.0
84788,2018-01-18,-0.001297,1293.31995,4026915.0,481872.0,20.0,20.0,AMZN,64.6659975,-0.001297,4026915.0,9637440.0,623214670.9464
84788,2018-01-19,0.000974,1294.57996,4579334.0,481872.0,20.0,20.0,AMZN,64.728998,0.000974,4579334.0,9637440.0,623821834.48512
84788,2018-01-22,0.025282,1327.31006,4140061.0,481872.0,20.0,20.0,AMZN,66.365503,0.025282,4140061.0,9637440.0,639593553.2323201
84788,2018-01-23,0.026542,1362.54004,5219306.0,481872.0,20.0,20.0,AMZN,68.127002,0.026542,5219306.0,9637440.0,656569894.15488
84788,2018-01-24,-0.003692,1357.51001,6808045.0,484107.0,20.0,20.0,AMZN,67.8755005,-0.003692,6808045.0,9682140.0,657180098.41107
84788,2018-01-25,0.015057,1377.94995,4753026.0,484107.0,20.0,20.0,AMZN,68.8974975,0.015057,4753026.0,9682140.0,667075216.44465
84788,2018-01-26,0.01749,1402.05005,4857498.0,484107.0,20.0,20.0,AMZN,70.1025025,0.01749,4857498.0,9682140.0,678742243.55535
84788,2018-01-29,0.011148,1417.68005,5702059.0,484107.0,20.0,20.0,AMZN,70.8840025,0.011148,5702059.0,9682140.0,686308835.9653499
84788,2018-01-30,0.014206,1437.81995,5871996.0,484107.0,20.0,20.0,AMZN,71.8909975,0.014206,5871996.0,9682140.0,696058702.53465
84788,2018-01-31,0.00909,1450.89001,6425215.0,484107.0,20.0,20.0,AMZN,72.5445005,0.00909,6425215.0,9682140.0,702386010.07107
84788,2018-02-01,-0.041967,1390.0,9114732.0,484107.0,20.0,20.0,AMZN,69.5,-0.041967,9114732.0,9682140.0,672908730.0
84788,2018-02-02,0.028741,1429.94995,11127102.0,484107.0,20.0,20.0,AMZN,71.4974975,0.028741,11127102.0,9682140.0,692248780.4446499
84788,2018-02-05,-0.027938,1390.0,11494322.0,484107.0,20.0,20.0,AMZN,69.5,-0.027938,11494322.0,9682140.0,672908730.0
84788,2018-02-06,0.038014,1442.83997,11067849.0,484107.0,20.0,20.0,AMZN,72.1419985,0.038014,11067849.0,9682140.0,698488929.35679
84788,2018-02-07,-0.018062,1416.78003,7162759.0,484107.0,20.0,20.0,AMZN,70.8390015,-0.018062,7162759.0,9682140.0,685873129.98321
84788,2018-02-08,-0.046782,1350.5,8778677.0,484107.0,20.0,20.0,AMZN,67.525,-0.046782,8778677.0,9682140.0,653786503.5
84788,2018-02-09,-0.008071,1339.59998,14141795.0,484107.0,20.0,20.0,AMZN,66.97999899999999,-0.008071,14141795.0,9682140.0,648509727.5178599
84788,2018-02-12,0.034809,1386.22998,6739042.0,484107.0,20.0,20.0,AMZN,69.311499,0.034809,6739042.0,9682140.0,671083636.92786
84788,2018-02-13,0.020401,1414.51001,5918068.0,484107.0,20.0,20.0,AMZN,70.7255005,0.020401,5918068.0,9682140.0,684774197.41107
84788,2018-02-14,0.025832,1451.05005,5959195.0,484107.0,20.0,20.0,AMZN,72.5525025,0.025832,5959195.0,9682140.0,702463486.5553501
84788,2018-02-15,0.007381,1461.76001,5652710.0,484107.0,20.0,20.0,AMZN,73.08800049999999,0.007381,5652710.0,9682140.0,707648253.1610699
84788,2018-02-16,-0.008941,1448.68994,4472599.0,484107.0,20.0,20.0,AMZN,72.434497,-0.008941,4472599.0,9682140.0,701320940.78358
84788,2018-02-20,0.013571,1468.34998,6499287.0,484608.0,20.0,20.0,AMZN,73.41749899999999,0.013571,6499287.0,9692160.0,711574147.10784
84788,2018-02-21,0.009923,1482.92004,6304351.0,484608.0,20.0,20.0,AMZN,74.146002,0.009923,6304351.0,9692160.0,718634914.7443199
84788,2018-02-22,0.001632,1485.33997,4858713.0,484608.0,20.0,20.0,AMZN,74.2669985,0.001632,4858713.0,9692160.0,719807632.18176
84788,2018-02-23,0.00987,1500.0,4418203.0,484608.0,20.0,20.0,AMZN,75.0,0.00987,4418203.0,9692160.0,726912000.0
84788,2018-02-26,0.014633,1521.94995,4955011.0,484608.0,20.0,20.0,AMZN,76.0974975,0.014633,4955011.0,9692160.0,737549121.3696
84788,2018-02-27,-0.006551,1511.97998,4809629.0,484608.0,20.0,20.0,AMZN,75.598999,-0.006551,4809629.0,9692160.0,732717594.14784
84788,2018-02-28,0.000311,1512.44995,4515133.0,484608.0,20.0,20.0,AMZN,75.6224975,0.000311,4515133.0,9692160.0,732945345.3695999
84788,2018-03-01,-0.012562,1493.44995,6835633.0,484608.0,20.0,20.0,AMZN,74.67249749999999,-0.012562,6835633.0,9692160.0,723737793.3695999
84788,2018-03-02,0.004553,1500.25,6589664.0,484608.0,20.0,20.0,AMZN,75.0125,0.004553,6589664.0,9692160.0,727033152.0
84788,2018-03-05,0.015571,1523.60999,5233934.0,484608.0,20.0,20.0,AMZN,76.1804995,0.015571,5233934.0,9692160.0,738353590.0339199
84788,2018-03-06,0.009208,1537.64001,4561718.0,484608.0,20.0,20.0,AMZN,76.8820005,0.009208,4561718.0,9692160.0,745152649.9660801
84788,2018-03-07,0.004787,1545.0,4174123.0,484608.0,20.0,20.0,AMZN,77.25,0.004787,4174123.0,9692160.0,748719360.0
84788,2018-03-08,0.00444,1551.85999,3862617.0,484608.0,20.0,20.0,AMZN,77.59299949999999,0.00444,3862617.0,9692160.0,752043766.0339199
84788,2018-03-09,0.017418,1578.89001,4535600.0,484608.0,20.0,20.0,AMZN,78.9445005,0.017418,4535600.0,9692160.0,765142729.9660801
84788,2018-03-12,0.01235,1598.39001,5174211.0,484608.0,20.0,20.0,AMZN,79.9195005,0.01235,5174211.0,9692160.0,774592585.96608
84788,2018-03-13,-0.006388,1588.18005,6532152.0,484608.0,20.0,20.0,AMZN,79.4090025,-0.006388,6532152.0,9692160.0,769644757.6704
84788,2018-03-14,0.001776,1591.0,4259444.0,484608.0,20.0,20.0,AMZN,79.55,0.001776,4259444.0,9692160.0,771011328.0
84788,2018-03-15,-0.005456,1582.31995,4069452.0,484608.0,20.0,20.0,AMZN,79.1159975,-0.005456,4069452.0,9692160.0,766804906.3296001
84788,2018-03-16,-0.006724,1571.68005,5425846.0,484608.0,20.0,20.0,AMZN,78.5840025,-0.006724,5425846.0,9692160.0,761648725.6704
84788,2018-03-19,-0.01702,1544.93005,6581016.0,484608.0,20.0,20.0,AMZN,77.24650249999999,-0.01702,6581016.0,9692160.0,748685461.6703999
84788,2018-03-20,0.026914,1586.51001,4580073.0,484608.0,20.0,20.0,AMZN,79.3255005,0.026914,4580073.0,9692160.0,768835442.92608
84788,2018-03-21,-0.002931,1581.85999,4750771.0,484608.0,20.0,20.0,AMZN,79.09299949999999,-0.002931,4750771.0,9692160.0,766582006.0339199
84788,2018-03-22,-0.023352,1544.92004,6320575.0,484608.0,20.0,20.0,AMZN,77.246002,-0.023352,6320575.0,9692160.0,748680610.74432
84788,2018-03-23,-0.03195,1495.56006,8005783.0,484608.0,20.0,20.0,AMZN,74.778003,-0.03195,8005783.0,9692160.0,724760369.5564799
84788,2018-03-26,0.040319,1555.85999,5623903.0,484608.0,20.0,20.0,AMZN,77.7929995,0.040319,5623903.0,9692160.0,753982198.0339199
84788,2018-03-27,-0.037799,1497.05005,6999679.0,484608.0,20.0,20.0,AMZN,74.8525025,-0.037799,6999679.0,9692160.0,725482430.6304
84788,2018-03-28,-0.04384,1431.42004,13704402.0,484608.0,20.0,20.0,AMZN,71.571002,-0.04384,13704402.0,9692160.0,693677602.7443199
84788,2018-03-29,0.011122,1447.33997,12579263.0,485000.0,20.0,20.0,AMZN,72.3669985,0.011122,12579263.0,9700000.0,701959885.4499999
84788,2018-04-02,-0.052061,1371.98999,10462807.0,485000.0,20.0,20.0,AMZN,68.59949950000001,-0.052061,10462807.0,9700000.0,665415145.1500001
84788,2018-04-03,0.014621,1392.05005,10229718.0,485000.0,20.0,20.0,AMZN,69.6025025,0.014621,10229718.0,9700000.0,675144274.25
84788,2018-04-04,0.013304,1410.56995,6980978.0,485000.0,20.0,20.0,AMZN,70.5284975,0.013304,6980978.0,9700000.0,684126425.75
84788,2018-04-05,0.029194,1451.75,6410909.0,485000.0,20.0,20.0,AMZN,72.5875,0.029194,6410909.0,9700000.0,704098750.0
84788,2018-04-06,-0.032044,1405.22998,5880769.0,485000.0,20.0,20.0,AMZN,70.261499,-0.032044,5880769.0,9700000.0,681536540.3
84788,2018-04-09,0.000605,1406.07996,4206906.0,485000.0,20.0,20.0,AMZN,70.303998,0.000605,4206906.0,9700000.0,681948780.6
84788,2018-04-10,0.021436,1436.21997,4351744.0,485000.0,20.0,20.0,AMZN,71.81099850000001,0.021436,4351744.0,9700000.0,696566685.45
84788,2018-04-11,-0.006385,1427.05005,3582345.0,485000.0,20.0,20.0,AMZN,71.3525025,-0.006385,3582345.0,9700000.0,692119274.25
84788,2018-04-12,0.015031,1448.5,3134677.0,485000.0,20.0,20.0,AMZN,72.425,0.015031,3134677.0,9700000.0,702522500.0
84788,2018-04-13,-0.012226,1430.79004,3684467.0,485000.0,20.0,20.0,AMZN,71.539502,-0.012226,3684467.0,9700000.0,693933169.4
84788,2018-04-16,0.007485,1441.5,2807924.0,485000.0,20.0,20.0,AMZN,72.075,0.007485,2807924.0,9700000.0,699127500.0
84788,2018-04-17,0.04324,1503.82996,5280137.0,485000.0,20.0,20.0,AMZN,75.191498,0.04324,5280137.0,9700000.0,729357530.5999999
84788,2018-04-18,0.015966,1527.83997,5227599.0,485227.0,20.0,20.0,AMZN,76.3919985,0.015966,5227599.0,9704540.0,741349205.12319
84788,2018-04-19,0.019027,1556.91003,6521225.0,485227.0,20.0,20.0,AMZN,77.8455015,0.019027,6521225.0,9704540.0,755454783.12681
84788,2018-04-20,-0.018896,1527.48999,5538122.0,485227.0,20.0,20.0,AMZN,76.3744995,-0.018896,5538122.0,9704540.0,741179385.37773
84788,2018-04-23,-0.006304,1517.85999,4465224.0,485227.0,20.0,20.0,AMZN,75.8929995,-0.006304,4465224.0,9704540.0,736506649.36773
84788,2018-04-24,-0.03806,1460.08997,7492599.0,485227.0,20.0,20.0,AMZN,73.0044985,-0.03806,7492599.0,9704540.0,708475075.8731899
84788,2018-04-25,5.5e-05,1460.17004,6581415.0,485227.0,20.0,20.0,AMZN,73.008502,5.5e-05,6581415.0,9704540.0,708513927.99908
84788,2018-04-26,0.039578,1517.95996,8832882.0,485227.0,20.0,20.0,AMZN,75.897998,0.039578,8832882.0,9704540.0,736555157.51092
84788,2018-04-27,0.036009,1572.62,13050042.0,485227.0,20.0,20.0,AMZN,78.631,0.036009,13050042.0,9704540.0,763077684.74
84788,2018-04-30,-0.004127,1566.13,5463085.0,485227.0,20.0,20.0,AMZN,78.3065,-0.004127,5463085.0,9704540.0,759928561.51
84788,2018-05-01,0.010299,1582.26001,4570571.0,485227.0,20.0,20.0,AMZN,79.1130005,0.010299,4570571.0,9704540.0,767755277.87227
84788,2018-05-02,-0.007951,1569.68005,4360073.0,485227.0,20.0,20.0,AMZN,78.4840025,-0.007951,4360073.0,9704540.0,761651141.62135
