PERMNO,date,TICKER,COMNAM,CFACPR
14813,2021-08-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-08-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-08-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-08-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-09-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-10-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-11-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2021-12-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-01-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-02-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-03-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-04-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-05-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-06-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-07-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-08-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-09-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-10-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-11-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-28,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-29,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2022-12-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-04,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-05,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-11,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-12,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-18,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-19,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-20,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-25,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-26,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-27,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-30,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-01-31,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-01,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-02,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-03,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-06,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-07,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-08,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-09,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-10,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-13,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-14,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-15,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-16,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-17,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-21,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-22,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-23,MARA,MARATHON DIGITAL HOLDINGS INC,1
14813,2023-02-24,MARA,MARATHON DIGITAL HOLDINGS INC,1
