permno_x,date,cfacpr_x,ticker,permno_y,cfacpr_y,open_price,close_price,adj_prc,adj_ret
14593,2018-03-14,4.0,AAPL,14593.0,4.0,45.08000183105469,44.61000061035156,44.61000061035156,-0.0085014100623391
14593,2018-03-15,4.0,AAPL,14593.0,4.0,44.625,44.662498474121094,44.662498474121094,0.0011768182705953
14593,2018-03-16,4.0,AAPL,14593.0,4.0,44.662498474121094,44.505001068115234,44.505001068115234,-0.0035263904032847
14593,2018-03-19,4.0,AAPL,14593.0,4.0,44.33000183105469,43.82500076293945,43.82500076293945,-0.0152791886047825
14593,2018-03-20,4.0,AAPL,14593.0,4.0,43.810001373291016,43.810001373291016,43.810001373291016,-0.0003422564606346
14593,2018-03-21,4.0,AAPL,14593.0,4.0,43.7599983215332,42.817501068115234,42.817501068115234,-0.0226546513139546
14593,2018-03-22,4.0,AAPL,14593.0,4.0,42.5,42.212501525878906,42.212501525878906,-0.0141297256295709
14593,2018-03-23,4.0,AAPL,14593.0,4.0,42.09749984741211,41.23500061035156,41.23500061035156,-0.0231566687638276
14593,2018-03-26,4.0,AAPL,14593.0,4.0,42.01750183105469,43.192501068115234,43.192501068115234,0.0474718183288267
14593,2018-03-27,4.0,AAPL,14593.0,4.0,43.41999816894531,42.084999084472656,42.084999084472656,-0.0256410709325684
14593,2018-03-28,4.0,AAPL,14593.0,4.0,41.8125,41.619998931884766,41.619998931884766,-0.0110490712297401
14593,2018-03-29,4.0,AAPL,14593.0,4.0,41.95249938964844,41.94499969482422,41.94499969482422,0.0078087643267688
14593,2018-04-02,4.0,AAPL,14593.0,4.0,41.65999984741211,41.66999816894531,41.66999816894531,-0.0065562409793709
14593,2018-04-03,4.0,AAPL,14593.0,4.0,41.90999984741211,42.09749984741211,42.09749984741211,0.0102592199964479
14593,2018-04-04,4.0,AAPL,14593.0,4.0,41.220001220703125,42.90250015258789,42.90250015258789,0.0191222829881492
14593,2018-04-05,4.0,AAPL,14593.0,4.0,43.14500045776367,43.20000076293945,43.20000076293945,0.0069343420381904
14593,2018-04-06,4.0,AAPL,14593.0,4.0,42.74250030517578,42.095001220703125,42.095001220703125,-0.0255786926555864
14593,2018-04-09,4.0,AAPL,14593.0,4.0,42.470001220703125,42.51250076293945,42.51250076293945,0.0099180313607163
14593,2018-04-10,4.0,AAPL,14593.0,4.0,43.25,43.3125,43.3125,0.0188179764234888
14593,2018-04-11,4.0,AAPL,14593.0,4.0,43.057498931884766,43.11000061035156,43.11000061035156,-0.0046753105835136
14593,2018-04-12,4.0,AAPL,14593.0,4.0,43.352500915527344,43.53499984741211,43.53499984741211,0.0098584836706889
14593,2018-04-13,4.0,AAPL,14593.0,4.0,43.69499969482422,43.682498931884766,43.682498931884766,0.0033880575396723
14593,2018-04-16,4.0,AAPL,14593.0,4.0,43.75749969482422,43.95500183105469,43.95500183105469,0.0062382625956185
14593,2018-04-17,4.0,AAPL,14593.0,4.0,44.122501373291016,44.560001373291016,44.560001373291016,0.0137640659090789
14593,2018-04-18,4.0,AAPL,14593.0,4.0,44.45249938964844,44.459999084472656,44.459999084472656,-0.0022442164662567
14593,2018-04-19,4.0,AAPL,14593.0,4.0,43.439998626708984,43.20000076293945,43.20000076293945,-0.0283400438029529
14593,2018-04-20,4.0,AAPL,14593.0,4.0,42.650001525878906,41.43000030517578,41.43000030517578,-0.0409722320950078
14593,2018-04-23,4.0,AAPL,14593.0,4.0,41.70750045776367,41.310001373291016,41.310001373291016,-0.0028964260439499
14593,2018-04-24,4.0,AAPL,14593.0,4.0,41.41749954223633,40.73500061035156,40.73500061035156,-0.0139191659119919
14593,2018-04-25,4.0,AAPL,14593.0,4.0,40.654998779296875,40.912498474121094,40.912498474121094,0.0043573796761997
14593,2018-04-26,4.0,AAPL,14593.0,4.0,41.029998779296875,41.05500030517578,41.05500030517578,0.003483087965034
14593,2018-04-27,4.0,AAPL,14593.0,4.0,41.0,40.58000183105469,40.58000183105469,-0.0115698080767329
14593,2018-04-30,4.0,AAPL,14593.0,4.0,40.532501220703125,41.314998626708984,41.314998626708984,0.0181122908449902
14593,2018-05-01,4.0,AAPL,14593.0,4.0,41.602500915527344,42.275001525878906,42.275001525878906,0.0232361837366565
14593,2018-05-02,4.0,AAPL,14593.0,4.0,43.807498931884766,44.14250183105469,44.14250183105469,0.0441750499768185
14593,2018-05-03,4.0,AAPL,14593.0,4.0,43.970001220703125,44.22249984741211,44.22249984741211,0.0018122673849252
14593,2018-05-04,4.0,AAPL,14593.0,4.0,44.5625,45.95750045776367,45.95750045776367,0.0392334358378225
14593,2018-05-07,4.0,AAPL,14593.0,4.0,46.29499816894531,46.290000915527344,46.290000915527344,0.0072349552184469
14593,2018-05-08,4.0,AAPL,14593.0,4.0,46.247501373291016,46.51250076293945,46.51250076293945,0.0048066503134907
14593,2018-05-09,4.0,AAPL,14593.0,4.0,46.63750076293945,46.84000015258789,46.84000015258789,0.0070411047412308
14593,2018-05-10,4.0,AAPL,14593.0,4.0,46.935001373291016,47.5099983215332,47.5099983215332,0.0143039745252497
14593,2018-05-11,4.0,AAPL,14593.0,4.0,47.372501373291016,47.147499084472656,47.147499084472656,-0.0076299568483935
14593,2018-05-14,4.0,AAPL,14593.0,4.0,47.252498626708984,47.037498474121094,47.037498474121094,-0.0023331165488645
14593,2018-05-15,4.0,AAPL,14593.0,4.0,46.69499969482422,46.61000061035156,46.61000061035156,-0.0090884481028413
14593,2018-05-16,4.0,AAPL,14593.0,4.0,46.51750183105469,47.04499816894531,47.04499816894531,0.0093327087083783
14593,2018-05-17,4.0,AAPL,14593.0,4.0,47.0,46.747501373291016,46.747501373291016,-0.0063236647302215
14593,2018-05-18,4.0,AAPL,14593.0,4.0,46.79750061035156,46.57749938964844,46.57749938964844,-0.0036366004310063
14593,2018-05-21,4.0,AAPL,14593.0,4.0,47.0,46.907501220703125,46.907501220703125,0.007085005321862
14593,2018-05-22,4.0,AAPL,14593.0,4.0,47.095001220703125,46.790000915527344,46.790000915527344,-0.0025049363559771
14593,2018-05-23,4.0,AAPL,14593.0,4.0,46.587501525878906,47.09000015258789,47.09000015258789,0.0064116099848374
14593,2018-05-24,4.0,AAPL,14593.0,4.0,47.192501068115234,47.037498474121094,47.037498474121094,-0.0011149220279608
14593,2018-05-25,4.0,AAPL,14593.0,4.0,47.057498931884766,47.14500045776367,47.14500045776367,0.0022854528223206
14593,2018-05-29,4.0,AAPL,14593.0,4.0,46.900001525878906,46.974998474121094,46.974998474121094,-0.0036059387420067
14593,2018-05-30,4.0,AAPL,14593.0,4.0,46.93000030517578,46.875,46.875,-0.002128759496952
14593,2018-05-31,4.0,AAPL,14593.0,4.0,46.80500030517578,46.717498779296875,46.717498779296875,-0.0033600260416666
14593,2018-06-01,4.0,AAPL,14593.0,4.0,46.997501373291016,47.560001373291016,47.560001373291016,0.0180339833254836
14593,2018-06-04,4.0,AAPL,14593.0,4.0,47.90999984741211,47.95750045776367,47.95750045776367,0.0083578442597751
14593,2018-06-05,4.0,AAPL,14593.0,4.0,48.26750183105469,48.32749938964844,48.32749938964844,0.0077151421227765
14593,2018-06-06,4.0,AAPL,14593.0,4.0,48.407501220703125,48.494998931884766,48.494998931884766,0.003465926115602
14593,2018-06-07,4.0,AAPL,14593.0,4.0,48.53499984741211,48.3650016784668,48.3650016784668,-0.0026806321534424
14593,2018-06-08,4.0,AAPL,14593.0,4.0,47.79249954223633,47.92499923706055,47.92499923706055,-0.0090975380158447
14593,2018-06-11,4.0,AAPL,14593.0,4.0,47.837501525878906,47.807498931884766,47.807498931884766,-0.002451753928979
14593,2018-06-12,4.0,AAPL,14593.0,4.0,47.84749984741211,48.06999969482422,48.06999969482422,0.0054907863578779
14593,2018-06-13,4.0,AAPL,14593.0,4.0,48.10499954223633,47.67499923706055,47.67499923706055,-0.0082171928494145
14593,2018-06-14,4.0,AAPL,14593.0,4.0,47.88750076293945,47.70000076293945,47.70000076293945,0.0005244158632198
14593,2018-06-15,4.0,AAPL,14593.0,4.0,47.50749969482422,47.209999084472656,47.209999084472656,-0.0102725717113091
14593,2018-06-18,4.0,AAPL,14593.0,4.0,46.970001220703125,47.185001373291016,47.185001373291016,-0.0005295003530271
14593,2018-06-19,4.0,AAPL,14593.0,4.0,46.28499984741211,46.42250061035156,46.42250061035156,-0.0161598122443007
14593,2018-06-20,4.0,AAPL,14593.0,4.0,46.587501525878906,46.625,46.625,0.0043620956860579
14593,2018-06-21,4.0,AAPL,14593.0,4.0,46.8125,46.3650016784668,46.3650016784668,-0.0055763715074145
14593,2018-06-22,4.0,AAPL,14593.0,4.0,46.529998779296875,46.22999954223633,46.22999954223633,-0.0029117250370588
14593,2018-06-25,4.0,AAPL,14593.0,4.0,45.849998474121094,45.54249954223633,45.54249954223633,-0.0148712958426895
14593,2018-06-26,4.0,AAPL,14593.0,4.0,45.747501373291016,46.10749816894531,46.10749816894531,0.0124059643714768
14593,2018-06-27,4.0,AAPL,14593.0,4.0,46.307498931884766,46.040000915527344,46.040000915527344,-0.0014639105589864
14593,2018-06-28,4.0,AAPL,14593.0,4.0,46.025001525878906,46.375,46.375,0.0072762614641841
14593,2018-06-29,4.0,AAPL,14593.0,4.0,46.5724983215332,46.27750015258789,46.27750015258789,-0.0021024225857058
14593,2018-07-02,4.0,AAPL,14593.0,4.0,45.95500183105469,46.79499816894531,46.79499816894531,0.0111824972103313
14593,2018-07-03,4.0,AAPL,14593.0,4.0,46.9474983215332,45.97999954223633,45.97999954223633,-0.0174163619745548
14593,2018-07-05,4.0,AAPL,14593.0,4.0,46.314998626708984,46.349998474121094,46.349998474121094,0.0080469537966152
14593,2018-07-06,4.0,AAPL,14593.0,4.0,46.35499954223633,46.99250030517578,46.99250030517578,0.013861960133902
14593,2018-07-09,4.0,AAPL,14593.0,4.0,47.375,47.64500045776367,47.64500045776367,0.0138851976028189
14593,2018-07-10,4.0,AAPL,14593.0,4.0,47.6775016784668,47.587501525878906,47.587501525878906,-0.0012068198411654
14593,2018-07-11,4.0,AAPL,14593.0,4.0,47.125,46.970001220703125,46.970001220703125,-0.012976102660905
14593,2018-07-12,4.0,AAPL,14593.0,4.0,47.38249969482422,47.75749969482422,47.75749969482422,0.0167659879424058
14593,2018-07-13,4.0,AAPL,14593.0,4.0,47.77000045776367,47.83250045776367,47.83250045776367,0.0015704499485675
14593,2018-07-16,4.0,AAPL,14593.0,4.0,47.880001068115234,47.727500915527344,47.727500915527344,-0.0021951506032815
14593,2018-07-17,4.0,AAPL,14593.0,4.0,47.4375,47.86249923706055,47.86249923706055,0.0028285227372817
14593,2018-07-18,4.0,AAPL,14593.0,4.0,47.94499969482422,47.599998474121094,47.599998474121094,-0.0054844767223563
14593,2018-07-19,4.0,AAPL,14593.0,4.0,47.42250061035156,47.970001220703125,47.970001220703125,0.0077731671941794
14593,2018-07-20,4.0,AAPL,14593.0,4.0,47.94499969482422,47.86000061035156,47.86000061035156,-0.0022931125193319
14593,2018-07-23,4.0,AAPL,14593.0,4.0,47.66999816894531,47.90250015258789,47.90250015258789,0.0008879971102033
14593,2018-07-24,4.0,AAPL,14593.0,4.0,48.11249923706055,48.25,48.25,0.0072543154596353
14593,2018-07-25,4.0,AAPL,14593.0,4.0,48.26499938964844,48.70500183105469,48.70500183105469,0.0094300897627914
14593,2018-07-26,4.0,AAPL,14593.0,4.0,48.65250015258789,48.5525016784668,48.5525016784668,-0.0031310983852721
14593,2018-07-27,4.0,AAPL,14593.0,4.0,48.747501373291016,47.744998931884766,47.744998931884766,-0.0166315373804962
14593,2018-07-30,4.0,AAPL,14593.0,4.0,47.974998474121094,47.477500915527344,47.477500915527344,-0.0056026394877303
14593,2018-07-31,4.0,AAPL,14593.0,4.0,47.57500076293945,47.5724983215332,47.5724983215332,0.0020008931425199
14593,2018-08-01,4.0,AAPL,14593.0,4.0,49.782501220703125,50.375,50.375,0.0589101219684793
14593,2018-08-02,4.0,AAPL,14593.0,4.0,50.14500045776367,51.84749984741211,51.84749984741211,0.0292307662017292
14593,2018-08-03,4.0,AAPL,14593.0,4.0,51.75749969482422,51.997501373291016,51.997501373291016,0.0028931293952527
14593,2018-08-06,4.0,AAPL,14593.0,4.0,52.0,52.26750183105469,52.26750183105469,0.0051925660009186
14593,2018-08-07,4.0,AAPL,14593.0,4.0,52.33000183105469,51.77750015258789,51.77750015258789,-0.0093748823131175
14593,2018-08-08,4.0,AAPL,14593.0,4.0,51.51250076293945,51.8125,51.8125,0.0006759663426965
14593,2018-08-09,4.0,AAPL,14593.0,4.0,52.38249969482422,52.220001220703125,52.220001220703125,0.0078649210268395
14593,2018-08-10,4.0,AAPL,14593.0,4.0,51.84000015258789,51.88249969482422,51.88249969482422,-0.0064630700495866
14593,2018-08-13,4.0,AAPL,14593.0,4.0,52.32749938964844,52.217498779296875,52.217498779296875,0.0064568801897197
14593,2018-08-14,4.0,AAPL,14593.0,4.0,52.540000915527344,52.4375,52.4375,0.0042131704092718
14593,2018-08-15,4.0,AAPL,14593.0,4.0,52.30500030517578,52.560001373291016,52.560001373291016,0.0023361406110324
14593,2018-08-16,4.0,AAPL,14593.0,4.0,52.9375,53.33000183105469,53.33000183105469,0.0146499322230793
14593,2018-08-17,4.0,AAPL,14593.0,4.0,53.36000061035156,54.39500045776367,54.39500045776367,0.0199699716884094
14593,2018-08-20,4.0,AAPL,14593.0,4.0,54.525001525878906,53.8650016784668,53.8650016784668,-0.0097435200815634
14593,2018-08-21,4.0,AAPL,14593.0,4.0,54.20000076293945,53.7599983215332,53.7599983215332,-0.0019493799992875
14593,2018-08-22,4.0,AAPL,14593.0,4.0,53.525001525878906,53.76250076293945,53.76250076293945,4.6548390706391274e-05
14593,2018-08-23,4.0,AAPL,14593.0,4.0,53.662498474121094,53.872501373291016,53.872501373291016,0.002046047129329
14593,2018-08-24,4.0,AAPL,14593.0,4.0,54.150001525878906,54.040000915527344,54.040000915527344,0.0031091844255699
14593,2018-08-27,4.0,AAPL,14593.0,4.0,54.287498474121094,54.48500061035156,54.48500061035156,0.0082346352199331
14593,2018-08-28,4.0,AAPL,14593.0,4.0,54.752498626708984,54.92499923706055,54.92499923706055,0.008075591846931
14593,2018-08-29,4.0,AAPL,14593.0,4.0,55.037498474121094,55.744998931884766,55.744998931884766,0.014929443900127
14593,2018-08-30,4.0,AAPL,14593.0,4.0,55.8125,56.25749969482422,56.25749969482422,0.009193663517075
14593,2018-08-31,4.0,AAPL,14593.0,4.0,56.627498626708984,56.907501220703125,56.907501220703125,0.0115540422060156
14593,2018-09-04,4.0,AAPL,14593.0,4.0,57.102500915527344,57.09000015258789,57.09000015258789,0.0032069398228711
14593,2018-09-05,4.0,AAPL,14593.0,4.0,57.247501373291016,56.717498779296875,56.717498779296875,-0.0065248094639237
14593,2018-09-06,4.0,AAPL,14593.0,4.0,56.557498931884766,55.775001525878906,55.775001525878906,-0.016617398046509
14593,2018-09-07,4.0,AAPL,14593.0,4.0,55.462501525878906,55.32500076293945,55.32500076293945,-0.0080681443411643
14593,2018-09-10,4.0,AAPL,14593.0,4.0,55.23749923706055,54.58250045776367,54.58250045776367,-0.0134207012189172
14593,2018-09-11,4.0,AAPL,14593.0,4.0,54.502498626708984,55.962501525878906,55.962501525878906,0.0252828481022611
14593,2018-09-12,4.0,AAPL,14593.0,4.0,56.23500061035156,55.26750183105469,55.26750183105469,-0.0124190248090112
14593,2018-09-13,4.0,AAPL,14593.0,4.0,55.880001068115234,56.602500915527344,56.602500915527344,0.024155227579375
14593,2018-09-14,4.0,AAPL,14593.0,4.0,56.4375,55.959999084472656,55.959999084472656,-0.0113511208985896
14593,2018-09-17,4.0,AAPL,14593.0,4.0,55.537498474121094,54.470001220703125,54.470001220703125,-0.0266261238053336
14593,2018-09-18,4.0,AAPL,14593.0,4.0,54.4474983215332,54.560001373291016,54.560001373291016,0.0016522884261234
14593,2018-09-19,4.0,AAPL,14593.0,4.0,54.625,54.592498779296875,54.592498779296875,0.0005956269279305
14593,2018-09-20,4.0,AAPL,14593.0,4.0,55.060001373291016,55.00749969482422,55.00749969482422,0.0076017937410244
14593,2018-09-21,4.0,AAPL,14593.0,4.0,55.19499969482422,54.415000915527344,54.415000915527344,-0.0107712363329363
14593,2018-09-24,4.0,AAPL,14593.0,4.0,54.20500183105469,55.1974983215332,55.1974983215332,0.0143801781280972
14593,2018-09-25,4.0,AAPL,14593.0,4.0,54.9375,55.54750061035156,55.54750061035156,0.0063409085458827
14593,2018-09-26,4.0,AAPL,14593.0,4.0,55.25,55.10499954223633,55.10499954223633,-0.007966174233819
14593,2018-09-27,4.0,AAPL,14593.0,4.0,55.95500183105469,56.23749923706055,56.23749923706055,0.0205516687094098
14593,2018-09-28,4.0,AAPL,14593.0,4.0,56.1974983215332,56.435001373291016,56.435001373291016,0.0035119295649674
14593,2018-10-01,4.0,AAPL,14593.0,4.0,56.98749923706055,56.814998626708984,56.814998626708984,0.0067333612859237
14593,2018-10-02,4.0,AAPL,14593.0,4.0,56.8125,57.31999969482422,57.31999969482422,0.008888516770602
14593,2018-10-03,4.0,AAPL,14593.0,4.0,57.51250076293945,58.01750183105469,58.01750183105469,0.0121685648978371
14593,2018-10-04,4.0,AAPL,14593.0,4.0,57.69499969482422,56.997501373291016,56.997501373291016,-0.0175809096491931
14593,2018-10-05,4.0,AAPL,14593.0,4.0,56.9900016784668,56.0724983215332,56.0724983215332,-0.0162288351150646
14593,2018-10-08,4.0,AAPL,14593.0,4.0,55.5525016784668,55.942501068115234,55.942501068115234,-0.0023183781231315
14593,2018-10-09,4.0,AAPL,14593.0,4.0,55.90999984741211,56.717498779296875,56.717498779296875,0.0138534691224836
14593,2018-10-10,4.0,AAPL,14593.0,4.0,56.3650016784668,54.09000015258789,54.09000015258789,-0.0463260666154071
14593,2018-10-11,4.0,AAPL,14593.0,4.0,53.630001068115234,53.61249923706055,53.61249923706055,-0.0088278963612555
14593,2018-10-12,4.0,AAPL,14593.0,4.0,55.10499954223633,55.52750015258789,55.52750015258789,0.0357192994689485
14593,2018-10-15,4.0,AAPL,14593.0,4.0,55.290000915527344,54.34000015258789,54.34000015258789,-0.021385799770146
14593,2018-10-16,4.0,AAPL,14593.0,4.0,54.73249816894531,55.537498474121094,55.537498474121094,0.0220371424028451
14593,2018-10-17,4.0,AAPL,14593.0,4.0,55.57500076293945,55.29750061035156,55.29750061035156,-0.0043213661105273
14593,2018-10-18,4.0,AAPL,14593.0,4.0,54.46500015258789,54.005001068115234,54.005001068115234,-0.0233735616975494
14593,2018-10-19,4.0,AAPL,14593.0,4.0,54.51499938964844,54.82749938964844,54.82749938964844,0.0152300399086338
14593,2018-10-22,4.0,AAPL,14593.0,4.0,54.9474983215332,55.162498474121094,55.162498474121094,0.0061100558698088
14593,2018-10-23,4.0,AAPL,14593.0,4.0,53.95750045776367,55.682498931884766,55.682498931884766,0.0094267024182674
14593,2018-10-24,4.0,AAPL,14593.0,4.0,55.650001525878906,53.772499084472656,53.772499084472656,-0.0343016187141416
14593,2018-10-25,4.0,AAPL,14593.0,4.0,54.4275016784668,54.95000076293945,54.95000076293945,0.0218978418060322
14593,2018-10-26,4.0,AAPL,14593.0,4.0,53.974998474121094,54.07500076293945,54.07500076293945,-0.0159235666578941
14593,2018-10-29,4.0,AAPL,14593.0,4.0,54.79750061035156,53.060001373291016,53.060001373291016,-0.0187702149852593
14593,2018-10-30,4.0,AAPL,14593.0,4.0,52.787498474121094,53.32500076293945,53.32500076293945,0.0049943343910623
14593,2018-10-31,4.0,AAPL,14593.0,4.0,54.220001220703125,54.71500015258789,54.71500015258789,0.0260665610831922
14593,2018-11-01,4.0,AAPL,14593.0,4.0,54.76250076293945,55.55500030517578,55.55500030517578,0.0153522827423069
14593,2018-11-02,4.0,AAPL,14593.0,4.0,52.38750076293945,51.869998931884766,51.869998931884766,-0.0663306876617495
14593,2018-11-05,4.0,AAPL,14593.0,4.0,51.07500076293945,50.397499084472656,50.397499084472656,-0.0283882760311173
14593,2018-11-06,4.0,AAPL,14593.0,4.0,50.47999954223633,50.942501068115234,50.942501068115234,0.0108140680300243
14593,2018-11-07,4.0,AAPL,14593.0,4.0,51.49250030517578,52.48749923706055,52.48749923706055,0.0303282747519502
14593,2018-11-08,4.0,AAPL,14593.0,4.0,52.494998931884766,52.122501373291016,52.122501373291016,-0.0069539960766851
14593,2018-11-09,4.0,AAPL,14593.0,4.0,51.38750076293945,51.11750030517578,51.11750030517578,-0.0192815202961503
14593,2018-11-12,4.0,AAPL,14593.0,4.0,49.75,48.54249954223633,48.54249954223633,-0.0503741526398294
14593,2018-11-13,4.0,AAPL,14593.0,4.0,47.907501220703125,48.057498931884766,48.057498931884766,-0.0099912574532666
14593,2018-11-14,4.0,AAPL,14593.0,4.0,48.474998474121094,46.70000076293945,46.70000076293945,-0.0282473744809189
14593,2018-11-15,4.0,AAPL,14593.0,4.0,47.09749984741211,47.852500915527344,47.852500915527344,0.0246788037207592
14593,2018-11-16,4.0,AAPL,14593.0,4.0,47.625,48.38249969482422,48.38249969482422,0.0110756756524066
14593,2018-11-19,4.0,AAPL,14593.0,4.0,47.5,46.46500015258789,46.46500015258789,-0.0396320891713136
14593,2018-11-20,4.0,AAPL,14593.0,4.0,44.592498779296875,44.244998931884766,44.244998931884766,-0.0477779234566403
14593,2018-11-21,4.0,AAPL,14593.0,4.0,44.932498931884766,44.19499969482422,44.19499969482422,-0.0011300539782478
14593,2018-11-23,4.0,AAPL,14593.0,4.0,43.73500061035156,43.0724983215332,43.0724983215332,-0.0253988320181496
14593,2018-11-26,4.0,AAPL,14593.0,4.0,43.560001373291016,43.654998779296875,43.654998779296875,0.0135237211785428
14593,2018-11-27,4.0,AAPL,14593.0,4.0,42.877498626708984,43.560001373291016,43.560001373291016,-0.0021760945747846
