permno,date,cfacpr,ticker,open_price,close_price,adj_prc,adj_ret
14593,2018-02-20,4.0,AAPL,43.01250076293945,42.962501525878906,42.962501525878906,-0.003363606083056414
14593,2018-02-21,4.0,AAPL,43.20750045776367,42.76750183105469,42.76750183105469,-0.0045388347488741765
14593,2018-02-22,4.0,AAPL,42.95000076293945,43.125,43.125,0.008359108052594433
14593,2018-02-23,4.0,AAPL,43.41749954223633,43.875,43.875,0.017391304347825987
14593,2018-02-26,4.0,AAPL,44.087501525878906,44.74250030517578,44.74250030517578,0.019772086727653182
14593,2018-02-27,4.0,AAPL,44.775001525878906,44.59749984741211,44.59749984741211,-0.0032407768178949192
14593,2018-02-28,4.0,AAPL,44.814998626708984,44.529998779296875,44.529998779296875,-0.0015135617096515563
14593,2018-03-01,4.0,AAPL,44.6349983215332,43.75,43.75,-0.01751625422589309
14593,2018-03-02,4.0,AAPL,43.20000076293945,44.0525016784668,44.0525016784668,0.006914324079241085
14593,2018-03-05,4.0,AAPL,43.8025016784668,44.20500183105469,44.20500183105469,0.003461781891547666
14593,2018-03-06,4.0,AAPL,44.477500915527344,44.16749954223633,44.16749954223633,-0.0008483720679774986
14593,2018-03-07,4.0,AAPL,43.73500061035156,43.75749969482422,43.75749969482422,-0.009282840361384603
14593,2018-03-08,4.0,AAPL,43.869998931884766,44.23500061035156,44.23500061035156,0.010912436013427618
14593,2018-03-09,4.0,AAPL,44.4900016784668,44.994998931884766,44.994998931884766,0.01718092711759467
14593,2018-03-12,4.0,AAPL,45.0724983215332,45.43000030517578,45.43000030517578,0.009667771610563536
14593,2018-03-13,4.0,AAPL,45.647499084472656,44.99250030517578,44.99250030517578,-0.009630200243475606
14593,2018-03-14,4.0,AAPL,45.08000183105469,44.61000061035156,44.61000061035156,-0.008501410062339176
14593,2018-03-15,4.0,AAPL,44.625,44.662498474121094,44.662498474121094,0.0011768182705953478
14593,2018-03-16,4.0,AAPL,44.662498474121094,44.505001068115234,44.505001068115234,-0.0035263904032847293
14593,2018-03-19,4.0,AAPL,44.33000183105469,43.82500076293945,43.82500076293945,-0.015279188604782501
14593,2018-03-20,4.0,AAPL,43.810001373291016,43.810001373291016,43.810001373291016,-0.0003422564606346823
14593,2018-03-21,4.0,AAPL,43.7599983215332,42.817501068115234,42.817501068115234,-0.02265465131395461
14593,2018-03-22,4.0,AAPL,42.5,42.212501525878906,42.212501525878906,-0.014129725629570933
14593,2018-03-23,4.0,AAPL,42.09749984741211,41.23500061035156,41.23500061035156,-0.023156668763827604
14593,2018-03-26,4.0,AAPL,42.01750183105469,43.192501068115234,43.192501068115234,0.04747181832882674
14593,2018-03-27,4.0,AAPL,43.41999816894531,42.084999084472656,42.084999084472656,-0.0256410709325684
14593,2018-03-28,4.0,AAPL,41.8125,41.619998931884766,41.619998931884766,-0.011049071229740193
14593,2018-03-29,4.0,AAPL,41.95249938964844,41.94499969482422,41.94499969482422,0.007808764326768802
14593,2018-04-02,4.0,AAPL,41.65999984741211,41.66999816894531,41.66999816894531,-0.006556240979370909
14593,2018-04-03,4.0,AAPL,41.90999984741211,42.09749984741211,42.09749984741211,0.010259219996447966
14593,2018-04-04,4.0,AAPL,41.220001220703125,42.90250015258789,42.90250015258789,0.01912228298814922
14593,2018-04-05,4.0,AAPL,43.14500045776367,43.20000076293945,43.20000076293945,0.006934342038190433
14593,2018-04-06,4.0,AAPL,42.74250030517578,42.095001220703125,42.095001220703125,-0.025578692655586432
14593,2018-04-09,4.0,AAPL,42.470001220703125,42.51250076293945,42.51250076293945,0.00991803136071634
14593,2018-04-10,4.0,AAPL,43.25,43.3125,43.3125,0.018817976423488814
14593,2018-04-11,4.0,AAPL,43.057498931884766,43.11000061035156,43.11000061035156,-0.00467531058351367
14593,2018-04-12,4.0,AAPL,43.352500915527344,43.53499984741211,43.53499984741211,0.009858483670688978
14593,2018-04-13,4.0,AAPL,43.69499969482422,43.682498931884766,43.682498931884766,0.0033880575396723067
14593,2018-04-16,4.0,AAPL,43.75749969482422,43.95500183105469,43.95500183105469,0.006238262595618549
14593,2018-04-17,4.0,AAPL,44.122501373291016,44.560001373291016,44.560001373291016,0.01376406590907897
14593,2018-04-18,4.0,AAPL,44.45249938964844,44.459999084472656,44.459999084472656,-0.002244216466256721
14593,2018-04-19,4.0,AAPL,43.439998626708984,43.20000076293945,43.20000076293945,-0.028340043802952963
14593,2018-04-20,4.0,AAPL,42.650001525878906,41.43000030517578,41.43000030517578,-0.04097223209500789
14593,2018-04-23,4.0,AAPL,41.70750045776367,41.310001373291016,41.310001373291016,-0.0028964260439499068
14593,2018-04-24,4.0,AAPL,41.41749954223633,40.73500061035156,40.73500061035156,-0.013919165911991938
14593,2018-04-25,4.0,AAPL,40.654998779296875,40.912498474121094,40.912498474121094,0.004357379676199757
14593,2018-04-26,4.0,AAPL,41.029998779296875,41.05500030517578,41.05500030517578,0.0034830879650340485
14593,2018-04-27,4.0,AAPL,41.0,40.58000183105469,40.58000183105469,-0.011569808076732913
14593,2018-04-30,4.0,AAPL,40.532501220703125,41.314998626708984,41.314998626708984,0.01811229084499022
14593,2018-05-01,4.0,AAPL,41.602500915527344,42.275001525878906,42.275001525878906,0.02323618373665659
14593,2018-05-02,4.0,AAPL,43.807498931884766,44.14250183105469,44.14250183105469,0.04417504997681854
14593,2018-05-03,4.0,AAPL,43.970001220703125,44.22249984741211,44.22249984741211,0.0018122673849252369
14593,2018-05-04,4.0,AAPL,44.5625,45.95750045776367,45.95750045776367,0.03923343583782257
14593,2018-05-07,4.0,AAPL,46.29499816894531,46.290000915527344,46.290000915527344,0.00723495521844697
14593,2018-05-08,4.0,AAPL,46.247501373291016,46.51250076293945,46.51250076293945,0.004806650313490701
14593,2018-05-09,4.0,AAPL,46.63750076293945,46.84000015258789,46.84000015258789,0.007041104741230875
14593,2018-05-10,4.0,AAPL,46.935001373291016,47.5099983215332,47.5099983215332,0.014303974525249785
14593,2018-05-11,4.0,AAPL,47.372501373291016,47.147499084472656,47.147499084472656,-0.007629956848393515
14593,2018-05-14,4.0,AAPL,47.252498626708984,47.037498474121094,47.037498474121094,-0.002333116548864589
14593,2018-05-15,4.0,AAPL,46.69499969482422,46.61000061035156,46.61000061035156,-0.009088448102841373
14593,2018-05-16,4.0,AAPL,46.51750183105469,47.04499816894531,47.04499816894531,0.009332708708378323
14593,2018-05-17,4.0,AAPL,47.0,46.747501373291016,46.747501373291016,-0.006323664730221501
14593,2018-05-18,4.0,AAPL,46.79750061035156,46.57749938964844,46.57749938964844,-0.0036366004310063316
14593,2018-05-21,4.0,AAPL,47.0,46.907501220703125,46.907501220703125,0.00708500532186207
14593,2018-05-22,4.0,AAPL,47.095001220703125,46.790000915527344,46.790000915527344,-0.00250493635597715
14593,2018-05-23,4.0,AAPL,46.587501525878906,47.09000015258789,47.09000015258789,0.006411609984837474
14593,2018-05-24,4.0,AAPL,47.192501068115234,47.037498474121094,47.037498474121094,-0.0011149220279608185
14593,2018-05-25,4.0,AAPL,47.057498931884766,47.14500045776367,47.14500045776367,0.0022854528223206216
14593,2018-05-29,4.0,AAPL,46.900001525878906,46.974998474121094,46.974998474121094,-0.0036059387420067646
14593,2018-05-30,4.0,AAPL,46.93000030517578,46.875,46.875,-0.002128759496952015
14593,2018-05-31,4.0,AAPL,46.80500030517578,46.717498779296875,46.717498779296875,-0.0033600260416666305
14593,2018-06-01,4.0,AAPL,46.997501373291016,47.560001373291016,47.560001373291016,0.01803398332548367
14593,2018-06-04,4.0,AAPL,47.90999984741211,47.95750045776367,47.95750045776367,0.008357844259775149
14593,2018-06-05,4.0,AAPL,48.26750183105469,48.32749938964844,48.32749938964844,0.007715142122776575
14593,2018-06-06,4.0,AAPL,48.407501220703125,48.494998931884766,48.494998931884766,0.003465926115602036
14593,2018-06-07,4.0,AAPL,48.53499984741211,48.3650016784668,48.3650016784668,-0.002680632153442497
14593,2018-06-08,4.0,AAPL,47.79249954223633,47.92499923706055,47.92499923706055,-0.009097538015844786
14593,2018-06-11,4.0,AAPL,47.837501525878906,47.807498931884766,47.807498931884766,-0.002451753928979006
14593,2018-06-12,4.0,AAPL,47.84749984741211,48.06999969482422,48.06999969482422,0.005490786357877919
14593,2018-06-13,4.0,AAPL,48.10499954223633,47.67499923706055,47.67499923706055,-0.008217192849414579
14593,2018-06-14,4.0,AAPL,47.88750076293945,47.70000076293945,47.70000076293945,0.0005244158632198292
14593,2018-06-15,4.0,AAPL,47.50749969482422,47.209999084472656,47.209999084472656,-0.01027257171130913
14593,2018-06-18,4.0,AAPL,46.970001220703125,47.185001373291016,47.185001373291016,-0.0005295003530271236
14593,2018-06-19,4.0,AAPL,46.28499984741211,46.42250061035156,46.42250061035156,-0.016159812244300742
14593,2018-06-20,4.0,AAPL,46.587501525878906,46.625,46.625,0.004362095686057943
14593,2018-06-21,4.0,AAPL,46.8125,46.3650016784668,46.3650016784668,-0.005576371507414524
14593,2018-06-22,4.0,AAPL,46.529998779296875,46.22999954223633,46.22999954223633,-0.002911725037058832
14593,2018-06-25,4.0,AAPL,45.849998474121094,45.54249954223633,45.54249954223633,-0.014871295842689536
14593,2018-06-26,4.0,AAPL,45.747501373291016,46.10749816894531,46.10749816894531,0.012405964371476896
14593,2018-06-27,4.0,AAPL,46.307498931884766,46.040000915527344,46.040000915527344,-0.0014639105589864254
14593,2018-06-28,4.0,AAPL,46.025001525878906,46.375,46.375,0.007276261464184142
14593,2018-06-29,4.0,AAPL,46.5724983215332,46.27750015258789,46.27750015258789,-0.00210242258570581
14593,2018-07-02,4.0,AAPL,45.95500183105469,46.79499816894531,46.79499816894531,0.011182497210331377
14593,2018-07-03,4.0,AAPL,46.9474983215332,45.97999954223633,45.97999954223633,-0.017416361974554873
14593,2018-07-05,4.0,AAPL,46.314998626708984,46.349998474121094,46.349998474121094,0.008046953796615242
14593,2018-07-06,4.0,AAPL,46.35499954223633,46.99250030517578,46.99250030517578,0.013861960133902063
14593,2018-07-09,4.0,AAPL,47.375,47.64500045776367,47.64500045776367,0.013885197602818922
14593,2018-07-10,4.0,AAPL,47.6775016784668,47.587501525878906,47.587501525878906,-0.0012068198411654407
14593,2018-07-11,4.0,AAPL,47.125,46.970001220703125,46.970001220703125,-0.012976102660905098
14593,2018-07-12,4.0,AAPL,47.38249969482422,47.75749969482422,47.75749969482422,0.016765987942405802
14593,2018-07-13,4.0,AAPL,47.77000045776367,47.83250045776367,47.83250045776367,0.0015704499485675871
14593,2018-07-16,4.0,AAPL,47.880001068115234,47.727500915527344,47.727500915527344,-0.0021951506032815704
14593,2018-07-17,4.0,AAPL,47.4375,47.86249923706055,47.86249923706055,0.0028285227372817356
14593,2018-07-18,4.0,AAPL,47.94499969482422,47.599998474121094,47.599998474121094,-0.005484476722356302
14593,2018-07-19,4.0,AAPL,47.42250061035156,47.970001220703125,47.970001220703125,0.00777316719417942
14593,2018-07-20,4.0,AAPL,47.94499969482422,47.86000061035156,47.86000061035156,-0.0022931125193319524
14593,2018-07-23,4.0,AAPL,47.66999816894531,47.90250015258789,47.90250015258789,0.0008879971102033757
14593,2018-07-24,4.0,AAPL,48.11249923706055,48.25,48.25,0.0072543154596353965
14593,2018-07-25,4.0,AAPL,48.26499938964844,48.70500183105469,48.70500183105469,0.009430089762791471
14593,2018-07-26,4.0,AAPL,48.65250015258789,48.5525016784668,48.5525016784668,-0.0031310983852721463
14593,2018-07-27,4.0,AAPL,48.747501373291016,47.744998931884766,47.744998931884766,-0.016631537380496275
14593,2018-07-30,4.0,AAPL,47.974998474121094,47.477500915527344,47.477500915527344,-0.005602639487730321
14593,2018-07-31,4.0,AAPL,47.57500076293945,47.5724983215332,47.5724983215332,0.002000893142519944
14593,2018-08-01,4.0,AAPL,49.782501220703125,50.375,50.375,0.058910121968479334
14593,2018-08-02,4.0,AAPL,50.14500045776367,51.84749984741211,51.84749984741211,0.029230766201729264
14593,2018-08-03,4.0,AAPL,51.75749969482422,51.997501373291016,51.997501373291016,0.0028931293952527692
14593,2018-08-06,4.0,AAPL,52.0,52.26750183105469,52.26750183105469,0.005192566000918664
14593,2018-08-07,4.0,AAPL,52.33000183105469,51.77750015258789,51.77750015258789,-0.00937488231311756
14593,2018-08-08,4.0,AAPL,51.51250076293945,51.8125,51.8125,0.0006759663426965101
14593,2018-08-09,4.0,AAPL,52.38249969482422,52.220001220703125,52.220001220703125,0.007864921026839555
14593,2018-08-10,4.0,AAPL,51.84000015258789,51.88249969482422,51.88249969482422,-0.006463070049586683
14593,2018-08-13,4.0,AAPL,52.32749938964844,52.217498779296875,52.217498779296875,0.006456880189719794
14593,2018-08-14,4.0,AAPL,52.540000915527344,52.4375,52.4375,0.004213170409271827
14593,2018-08-15,4.0,AAPL,52.30500030517578,52.560001373291016,52.560001373291016,0.002336140611032489
14593,2018-08-16,4.0,AAPL,52.9375,53.33000183105469,53.33000183105469,0.01464993222307931
14593,2018-08-17,4.0,AAPL,53.36000061035156,54.39500045776367,54.39500045776367,0.019969971688409416
14593,2018-08-20,4.0,AAPL,54.525001525878906,53.8650016784668,53.8650016784668,-0.009743520081563428
14593,2018-08-21,4.0,AAPL,54.20000076293945,53.7599983215332,53.7599983215332,-0.0019493799992875704
14593,2018-08-22,4.0,AAPL,53.525001525878906,53.76250076293945,53.76250076293945,4.6548390706391274e-05
14593,2018-08-23,4.0,AAPL,53.662498474121094,53.872501373291016,53.872501373291016,0.0020460471293290983
14593,2018-08-24,4.0,AAPL,54.150001525878906,54.040000915527344,54.040000915527344,0.0031091844255699552
14593,2018-08-27,4.0,AAPL,54.287498474121094,54.48500061035156,54.48500061035156,0.008234635219933173
14593,2018-08-28,4.0,AAPL,54.752498626708984,54.92499923706055,54.92499923706055,0.008075591846931074
14593,2018-08-29,4.0,AAPL,55.037498474121094,55.744998931884766,55.744998931884766,0.01492944390012707
14593,2018-08-30,4.0,AAPL,55.8125,56.25749969482422,56.25749969482422,0.009193663517075068
14593,2018-08-31,4.0,AAPL,56.627498626708984,56.907501220703125,56.907501220703125,0.011554042206015636
14593,2018-09-04,4.0,AAPL,57.102500915527344,57.09000015258789,57.09000015258789,0.0032069398228711243
14593,2018-09-05,4.0,AAPL,57.247501373291016,56.717498779296875,56.717498779296875,-0.006524809463923753
14593,2018-09-06,4.0,AAPL,56.557498931884766,55.775001525878906,55.775001525878906,-0.01661739804650908
14593,2018-09-07,4.0,AAPL,55.462501525878906,55.32500076293945,55.32500076293945,-0.008068144341164318
14593,2018-09-10,4.0,AAPL,55.23749923706055,54.58250045776367,54.58250045776367,-0.013420701218917253
14593,2018-09-11,4.0,AAPL,54.502498626708984,55.962501525878906,55.962501525878906,0.025282848102261113
14593,2018-09-12,4.0,AAPL,56.23500061035156,55.26750183105469,55.26750183105469,-0.012419024809011248
14593,2018-09-13,4.0,AAPL,55.880001068115234,56.602500915527344,56.602500915527344,0.02415522757937505
14593,2018-09-14,4.0,AAPL,56.4375,55.959999084472656,55.959999084472656,-0.011351120898589695
14593,2018-09-17,4.0,AAPL,55.537498474121094,54.470001220703125,54.470001220703125,-0.02662612380533369
14593,2018-09-18,4.0,AAPL,54.4474983215332,54.560001373291016,54.560001373291016,0.001652288426123416
14593,2018-09-19,4.0,AAPL,54.625,54.592498779296875,54.592498779296875,0.0005956269279305815
14593,2018-09-20,4.0,AAPL,55.060001373291016,55.00749969482422,55.00749969482422,0.007601793741024432
14593,2018-09-21,4.0,AAPL,55.19499969482422,54.415000915527344,54.415000915527344,-0.010771236332936307
14593,2018-09-24,4.0,AAPL,54.20500183105469,55.1974983215332,55.1974983215332,0.01438017812809722
14593,2018-09-25,4.0,AAPL,54.9375,55.54750061035156,55.54750061035156,0.006340908545882762
14593,2018-09-26,4.0,AAPL,55.25,55.10499954223633,55.10499954223633,-0.007966174233819068
14593,2018-09-27,4.0,AAPL,55.95500183105469,56.23749923706055,56.23749923706055,0.02055166870940983
14593,2018-09-28,4.0,AAPL,56.1974983215332,56.435001373291016,56.435001373291016,0.0035119295649674864
14593,2018-10-01,4.0,AAPL,56.98749923706055,56.814998626708984,56.814998626708984,0.006733361285923722
14593,2018-10-02,4.0,AAPL,56.8125,57.31999969482422,57.31999969482422,0.008888516770602095
14593,2018-10-03,4.0,AAPL,57.51250076293945,58.01750183105469,58.01750183105469,0.01216856489783713
14593,2018-10-04,4.0,AAPL,57.69499969482422,56.997501373291016,56.997501373291016,-0.01758090964919312
14593,2018-10-05,4.0,AAPL,56.9900016784668,56.0724983215332,56.0724983215332,-0.016228835115064677
14593,2018-10-08,4.0,AAPL,55.5525016784668,55.942501068115234,55.942501068115234,-0.002318378123131515
14593,2018-10-09,4.0,AAPL,55.90999984741211,56.717498779296875,56.717498779296875,0.013853469122483641
14593,2018-10-10,4.0,AAPL,56.3650016784668,54.09000015258789,54.09000015258789,-0.04632606661540717
14593,2018-10-11,4.0,AAPL,53.630001068115234,53.61249923706055,53.61249923706055,-0.008827896361255583
14593,2018-10-12,4.0,AAPL,55.10499954223633,55.52750015258789,55.52750015258789,0.035719299468948584
14593,2018-10-15,4.0,AAPL,55.290000915527344,54.34000015258789,54.34000015258789,-0.021385799770146097
14593,2018-10-16,4.0,AAPL,54.73249816894531,55.537498474121094,55.537498474121094,0.022037142402845156
14593,2018-10-17,4.0,AAPL,55.57500076293945,55.29750061035156,55.29750061035156,-0.004321366110527358
14593,2018-10-18,4.0,AAPL,54.46500015258789,54.005001068115234,54.005001068115234,-0.02337356169754945
14593,2018-10-19,4.0,AAPL,54.51499938964844,54.82749938964844,54.82749938964844,0.015230039908633808
14593,2018-10-22,4.0,AAPL,54.9474983215332,55.162498474121094,55.162498474121094,0.006110055869808839
14593,2018-10-23,4.0,AAPL,53.95750045776367,55.682498931884766,55.682498931884766,0.009426702418267485
14593,2018-10-24,4.0,AAPL,55.650001525878906,53.772499084472656,53.772499084472656,-0.03430161871414161
14593,2018-10-25,4.0,AAPL,54.4275016784668,54.95000076293945,54.95000076293945,0.02189784180603227
14593,2018-10-26,4.0,AAPL,53.974998474121094,54.07500076293945,54.07500076293945,-0.015923566657894184
14593,2018-10-29,4.0,AAPL,54.79750061035156,53.060001373291016,53.060001373291016,-0.018770214985259326
14593,2018-10-30,4.0,AAPL,52.787498474121094,53.32500076293945,53.32500076293945,0.004994334391062338
14593,2018-10-31,4.0,AAPL,54.220001220703125,54.71500015258789,54.71500015258789,0.026066561083192274
14593,2018-11-01,4.0,AAPL,54.76250076293945,55.55500030517578,55.55500030517578,0.015352282742306933
14593,2018-11-02,4.0,AAPL,52.38750076293945,51.869998931884766,51.869998931884766,-0.06633068766174954
14593,2018-11-05,4.0,AAPL,51.07500076293945,50.397499084472656,50.397499084472656,-0.028388276031117377
14593,2018-11-06,4.0,AAPL,50.47999954223633,50.942501068115234,50.942501068115234,0.010814068030024382
14593,2018-11-07,4.0,AAPL,51.49250030517578,52.48749923706055,52.48749923706055,0.030328274751950213
14593,2018-11-08,4.0,AAPL,52.494998931884766,52.122501373291016,52.122501373291016,-0.0069539960766851205
14593,2018-11-09,4.0,AAPL,51.38750076293945,51.11750030517578,51.11750030517578,-0.01928152029615038
14593,2018-11-12,4.0,AAPL,49.75,48.54249954223633,48.54249954223633,-0.05037415263982947
14593,2018-11-13,4.0,AAPL,47.907501220703125,48.057498931884766,48.057498931884766,-0.009991257453266678
14593,2018-11-14,4.0,AAPL,48.474998474121094,46.70000076293945,46.70000076293945,-0.028247374480918963
14593,2018-11-15,4.0,AAPL,47.09749984741211,47.852500915527344,47.852500915527344,0.024678803720759257
14593,2018-11-16,4.0,AAPL,47.625,48.38249969482422,48.38249969482422,0.011075675652406636
14593,2018-11-19,4.0,AAPL,47.5,46.46500015258789,46.46500015258789,-0.03963208917131367
14593,2018-11-20,4.0,AAPL,44.592498779296875,44.244998931884766,44.244998931884766,-0.04777792345664034
14593,2018-11-21,4.0,AAPL,44.932498931884766,44.19499969482422,44.19499969482422,-0.0011300539782478358
14593,2018-11-23,4.0,AAPL,43.73500061035156,43.0724983215332,43.0724983215332,-0.02539883201814963
14593,2018-11-26,4.0,AAPL,43.560001373291016,43.654998779296875,43.654998779296875,0.013523721178542836
14593,2018-11-27,4.0,AAPL,42.877498626708984,43.560001373291016,43.560001373291016,-0.002176094574784626
14593,2018-11-28,4.0,AAPL,44.182498931884766,45.23500061035156,45.23500061035156,0.03845269018029884
14593,2018-11-29,4.0,AAPL,45.665000915527344,44.88750076293945,44.88750076293945,-0.007682101088169024
14593,2018-11-30,4.0,AAPL,45.0724983215332,44.64500045776367,44.64500045776367,-0.005402401582936811
14593,2018-12-03,4.0,AAPL,46.1150016784668,46.20500183105469,46.20500183105469,0.0349423531704709
14593,2018-12-04,4.0,AAPL,45.23749923706055,44.17250061035156,44.17250061035156,-0.043988770482789374
14593,2018-12-06,4.0,AAPL,42.939998626708984,43.68000030517578,43.68000030517578,-0.011149477579278533
14593,2018-12-07,4.0,AAPL,43.372501373291016,42.122501373291016,42.122501373291016,-0.03565702657974146
14593,2018-12-10,4.0,AAPL,41.25,42.400001525878906,42.400001525878906,0.006587931474645314
14593,2018-12-11,4.0,AAPL,42.915000915527344,42.157501220703125,42.157501220703125,-0.005719346614357357
14593,2018-12-12,4.0,AAPL,42.599998474121094,42.275001525878906,42.275001525878906,0.002787174328968023
14593,2018-12-13,4.0,AAPL,42.622501373291016,42.73749923706055,42.73749923706055,0.010940217492328541
14593,2018-12-14,4.0,AAPL,42.25,41.369998931884766,41.369998931884766,-0.03199766784645952
14593,2018-12-17,4.0,AAPL,41.36249923706055,40.98500061035156,40.98500061035156,-0.009306220243493368
14593,2018-12-18,4.0,AAPL,41.345001220703125,41.51750183105469,41.51750183105469,0.012992587843676517
14593,2018-12-19,4.0,AAPL,41.5,40.22249984741211,40.22249984741211,-0.031191712567684604
14593,2018-12-20,4.0,AAPL,40.099998474121094,39.20750045776367,39.20750045776367,-0.025234617278859672
14593,2018-12-21,4.0,AAPL,39.21500015258789,37.682498931884766,37.682498931884766,-0.0388956579244758
14593,2018-12-24,4.0,AAPL,37.037498474121094,36.70750045776367,36.70750045776367,-0.025874039720229502
14593,2018-12-26,4.0,AAPL,37.07500076293945,39.29249954223633,39.29249954223633,0.07042155015286333
14593,2018-12-27,4.0,AAPL,38.959999084472656,39.037498474121094,39.037498474121094,-0.006489815386805042
14593,2018-12-28,4.0,AAPL,39.375,39.057498931884766,39.057498931884766,0.0005123396361303989
14593,2018-12-31,4.0,AAPL,39.63249969482422,39.435001373291016,39.435001373291016,0.009665299922675619
14593,2019-01-02,4.0,AAPL,38.72249984741211,39.47999954223633,39.47999954223633,0.0011410718239708295
14593,2019-01-03,4.0,AAPL,35.994998931884766,35.54750061035156,35.54750061035156,-0.09960737025028876
14593,2019-01-04,4.0,AAPL,36.13249969482422,37.064998626708984,37.064998626708984,0.04268930277240135
14593,2019-01-07,4.0,AAPL,37.17499923706055,36.98249816894531,36.98249816894531,-0.002225831939036471
14593,2019-01-08,4.0,AAPL,37.38999938964844,37.6875,37.6875,0.01906312082634498
14593,2019-01-09,4.0,AAPL,37.8224983215332,38.32749938964844,38.32749938964844,0.016981741682214002
14593,2019-01-10,4.0,AAPL,38.125,38.45000076293945,38.45000076293945,0.003196174424155096
14593,2019-01-11,4.0,AAPL,38.220001220703125,38.0724983215332,38.0724983215332,-0.009818008684413626
14593,2019-01-14,4.0,AAPL,37.712501525878906,37.5,37.5,-0.015037056846080588
14593,2019-01-15,4.0,AAPL,37.567501068115234,38.26750183105469,38.26750183105469,0.020466715494791732
14593,2019-01-16,4.0,AAPL,38.27000045776367,38.73500061035156,38.73500061035156,0.01221660042928363
14593,2019-01-17,4.0,AAPL,38.54999923706055,38.96500015258789,38.96500015258789,0.005937770455975322
14593,2019-01-18,4.0,AAPL,39.375,39.20500183105469,39.20500183105469,0.006159416849145227
14593,2019-01-22,4.0,AAPL,39.102500915527344,38.32500076293945,38.32500076293945,-0.022446142762788446
14593,2019-01-23,4.0,AAPL,38.537498474121094,38.47999954223633,38.47999954223633,0.004044325537150728
14593,2019-01-24,4.0,AAPL,38.52750015258789,38.17499923706055,38.17499923706055,-0.00792620345125028
14593,2019-01-25,4.0,AAPL,38.869998931884766,39.439998626708984,39.439998626708984,0.03313685435310676
14593,2019-01-28,4.0,AAPL,38.9474983215332,39.07500076293945,39.07500076293945,-0.009254510052704501
