straddle_iv,iv_realized_vol_ratio,iv_rank,realized_vol_30,realized_vol_30_rank,vol_change,mom_5,mom_10,iv_skew,log_straddle_premium,spread_call,spread_put,total_volume,total_oi,oi_change_call,oi_change_put,DTE_norm,day_of_week,net_delta,r_long,date,exit_date,ticker,exdate,strike
0.317136,0.4865236529011246,0.0555555555555555,0.2871243840642068,0.0333333333333333,0.0435169393370822,0.0465515914892874,0.1088143086513571,-0.0012599999999999,2.3702437414678603,0.0176991150442478,0.0198019801980197,3633.0,2861.0,1.2108597285067872,31.153846153846153,0.8285714285714286,3,0.072238,-0.1621495327102803,2023-02-02,2023-02-13,AAPL,2023-03-03,150.0
0.2773755,0.7428121737816817,0.0,0.2923180938924058,0.05,0.0427038361487025,0.0570670918480923,0.113882919570325,0.016383,2.2512917986064953,0.0210526315789472,0.0210526315789472,5151.0,1899.0,1.5339233038348083,7.227272727272728,0.8,4,0.0091129999999999,-0.2542105263157895,2023-02-03,2023-02-14,AAPL,2023-03-03,155.0
0.2748605,0.8263931611351037,0.0,0.2923180938924058,0.05,0.0427038361487025,0.0570670918480923,0.113882919570325,0.0151109999999999,2.3537533795684453,0.0281690140845071,0.0192307692307691,2288.0,1426.0,45.21739130434783,120.0,1.0,4,0.0208259999999999,-0.1900237529691211,2023-02-03,2023-02-14,AAPL,2023-03-10,155.0
0.2825745,0.8500586639189031,0.0952380952380952,0.2944846624723448,0.0666666666666666,0.0153163248682688,0.0592579671189282,0.0725628649838059,0.0065469999999999,2.3199337313286588,0.0204081632653062,0.0284360189573458,1035.0,2134.0,8.647798742138365,59.0,0.9142857142857144,0,-0.000421,-0.1572481572481572,2023-02-06,2023-02-15,AAPL,2023-03-10,152.5
0.270439,0.462062230277262,0.0,0.2854374215692255,0.0333333333333333,0.0001387426883898,0.0693393428856466,0.081611964362034,0.0182939999999999,2.277267285009756,0.0199999999999999,0.0210526315789472,963.0,2119.0,6.553763440860215,177.5,0.8857142857142857,1,0.0232549999999999,-0.1538461538461538,2023-02-07,2023-02-16,AAPL,2023-03-10,155.0
0.2882365,0.7061406069401693,0.1739130434782608,0.2923341370670525,0.0833333333333333,-0.0161485840321867,0.0436592336241592,0.0685133943748408,0.010491,2.307572634505085,0.0202020202020201,0.019607843137255,1297.0,2504.0,3.0302267002518892,89.4,0.8571428571428571,2,0.0091539999999999,-0.2363184079601989,2023-02-08,2023-02-17,AAPL,2023-03-10,152.5
0.301044,1.041256585207595,0.2083333333333333,0.2891160586897809,0.0666666666666666,-0.0230555985567297,0.0003313851504634,0.0468829766397507,0.00256,2.3248357019288655,0.026431718061674,0.0219780219780219,1524.0,2055.0,1.0838815789473684,13.592592592592592,0.8285714285714286,3,0.0991829999999999,-0.2640586797066015,2023-02-09,2023-02-21,AAPL,2023-03-10,150.0
0.2929469999999999,1.0910437841310152,0.2,0.2685015984333972,0.0,-0.0400087657346769,-0.0228480729262641,0.034219018921828,0.0042019999999999,2.284930157755325,0.026431718061674,0.0240963855421688,907.0,2301.0,0.5730478589420654,1.2147368421052631,0.8,4,0.125015,-0.274300254452926,2023-02-10,2023-02-22,AAPL,2023-03-10,150.0
0.2989175,0.6248122067851394,0.2307692307692307,0.2685015984333972,0.0,-0.0400087657346769,-0.0228480729262641,0.034219018921828,0.0070409999999999,2.4159137783010487,0.0155038759689921,0.0210526315789472,26908.0,120561.0,0.0831545440522765,0.7620403514480963,1.0,4,0.1240919999999999,-0.2232142857142857,2023-02-10,2023-02-22,AAPL,2023-03-17,150.0
0.2927015,1.1120464339391471,0.1851851851851851,0.2632097824936841,0.0,-0.0225931606925493,0.0138755440610738,0.0731335111800019,-0.0001569999999999,2.3702437414678603,0.0100502512562813,0.0087336244541484,5871.0,54971.0,0.0008797184900831,0.3385052615408249,0.9142857142857144,0,-0.012103,-0.1841121495327101,2023-02-13,2023-02-23,AAPL,2023-03-17,155.0
0.2712704999999999,0.5849790239270539,0.0357142857142857,0.2646407982130441,0.0166666666666666,-0.0266495368933302,-0.0094202222780388,0.0599191206076076,0.0085949999999999,2.282382385676526,0.0115606936416184,0.0091324200913241,10597.0,55021.0,0.0627136021872864,0.3508544400366188,0.8857142857142857,1,-0.057106,0.0290816326530612,2023-02-14,2023-02-24,AAPL,2023-03-17,155.0
0.2645645,1.1456828994224133,0.0,0.2309229719090491,0.0,-0.0629528660857569,0.0221978433367,0.0658570769608591,0.0015249999999999,2.2407096892759584,0.0099502487562188,0.0114285714285715,16594.0,57207.0,0.0909528665307047,0.3622913781794329,0.8571428571428571,2,0.0709119999999999,-0.0414893617021277,2023-02-15,2023-02-27,AAPL,2023-03-17,155.0
0.2752915,1.164932467447168,0.1333333333333333,0.2363154154362901,0.0166666666666666,-0.0156623559204328,0.0186492474280197,0.018980632578483,0.0070189999999999,2.26176309847379,0.0224719101123594,0.0194174757281554,10849.0,62189.0,0.0844560844560844,0.3176189051749925,0.8285714285714286,3,-0.026715,-0.0906250000000001,2023-02-16,2023-02-28,AAPL,2023-03-17,155.0
0.259824,1.107863941649398,0.0,0.2345269940035882,0.0166666666666666,0.0123007426979113,0.01014640775611,-0.0127016651701542,-0.0010419999999999,2.1972245773362196,0.0289855072463768,0.0180180180180179,14141.0,63474.0,0.0784500808353873,0.3100454257949514,0.8,4,-0.1237869999999999,0.1655555555555555,2023-02-17,2023-03-01,AAPL,2023-03-17,155.0
0.2753704999999999,1.1741526862182303,0.1875,0.2345269940035882,0.0166666666666666,0.0123007426979113,0.01014640775611,-0.0127016651701542,-0.003057,2.341805806147327,0.0183486238532109,0.0202020202020201,1170.0,4514.0,0.1549100968188105,5.214527027027027,1.0,4,0.0657039999999999,-0.0591346153846154,2023-02-17,2023-03-01,AAPL,2023-03-24,152.5
0.302657,1.2773660620792082,0.4242424242424242,0.2369383444455662,0.05,-0.0076734000251018,-0.0355279011766756,-0.0216523571156018,0.0091999999999999,2.348991465808201,0.0172413793103447,0.0320855614973262,619.0,788.0,0.2787878787878788,1.6837209302325582,0.8857142857142857,1,0.0918119999999999,-0.2338902147971359,2023-02-21,2023-03-02,AAPL,2023-03-24,148.0
0.298262,1.2585802783352449,0.3529411764705882,0.2369828966289846,0.0666666666666666,0.0197218393648018,-0.028402116191517,-0.0378223384695561,-0.0046179999999999,2.3174737054877963,0.019607843137255,0.0198019801980197,1429.0,5331.0,5.516483516483516,0.2184009406231628,0.8571428571428571,2,0.0410399999999999,-0.2162561576354678,2023-02-22,2023-03-03,AAPL,2023-03-24,149.0
0.284159,1.1989396765604563,0.2571428571428571,0.2370085881344767,0.0833333333333333,0.0324487527537386,-0.0389246659427764,-0.0167268226060765,0.013024,2.2591555350667094,0.0281690140845071,0.0235294117647058,1607.0,5621.0,6.956521739130435,0.2379392495533055,0.8285714285714286,3,0.086732,-0.0751958224543079,2023-02-23,2023-03-06,AAPL,2023-03-24,149.0
0.2886919999999999,1.200514082357032,0.3055555555555556,0.2404736472838335,0.1,0.0206197324053189,-0.0466098590012341,-0.0279606115732145,-0.0019939999999999,2.2380465718564744,0.0212765957446807,0.0106951871657753,466.0,950.0,1.9814814814814816,1.4579439252336448,0.8,4,0.0339319999999999,-0.0704,2023-02-24,2023-03-07,AAPL,2023-03-24,147.0
0.284992,0.608635038455709,0.2702702702702703,0.2404736472838335,0.1,0.0206197324053189,-0.0466098590012341,-0.0279606115732145,-0.0010159999999999,2.336986519711378,0.0190476190476189,0.019607843137255,356.0,734.0,39.45454545454545,2.6582278481012658,1.0,4,0.043238,-0.0739130434782607,2023-02-24,2023-03-07,AAPL,2023-03-31,147.0
0.282616,1.174450423084276,0.2368421052631578,0.2406368071781264,0.1166666666666666,0.0143783727565255,-0.030820856467459,-0.020674448711349,-0.0002359999999999,2.2925347571405443,0.0194174757281554,0.0210526315789472,2763.0,888.0,27.714285714285715,1.6703296703296704,0.9142857142857144,0,0.0569089999999999,-0.0469696969696969,2023-02-27,2023-03-08,AAPL,2023-03-31,148.0
0.2836025,0.6866480941127269,0.2564102564102564,0.2405922959258443,0.1166666666666666,0.0459549954261088,-0.0072323953610287,-0.0427602965377045,0.032615,2.277267285009756,0.0178571428571429,0.0240963855421688,456.0,902.0,44.333333333333336,0.3161764705882353,0.8857142857142857,1,0.0890159999999999,-0.0194871794871794,2023-02-28,2023-03-09,AAPL,2023-03-31,147.0
0.286551,0.4302192240496522,0.325,0.245067356009259,0.15,0.0439756099603538,-0.0244727466636431,-0.0528748628551603,0.00465,2.256541154492639,0.0192307692307691,0.0229885057471265,772.0,1765.0,1.2025316455696202,1.0241730279898218,0.8571428571428571,2,0.0820279999999999,0.0125654450261779,2023-03-01,2023-03-10,AAPL,2023-03-31,145.0
0.2735325,0.6124657838916776,0.0975609756097561,0.2440500367469688,0.15,0.0639278140425467,-0.0236372134708543,-0.0625618794136309,0.002835,2.1972245773362196,0.0212765957446807,0.0232558139534882,471.0,1512.0,7.163636363636364,0.7570247933884298,0.8285714285714286,3,0.0532779999999999,0.0966666666666667,2023-03-02,2023-03-13,AAPL,2023-03-31,146.0
0.2594115,0.566284345693052,0.0,0.2608770765585283,0.1833333333333333,-0.0088708604983718,0.0290205895813315,-0.0175892694199027,0.0026209999999999,2.1661924680884908,0.0097560975609757,0.0277777777777778,3145.0,3308.0,2.5302826379542394,0.128500823723229,0.8,4,0.135063,-0.0515759312320918,2023-03-03,2023-03-14,AAPL,2023-03-31,150.0
0.2557399999999999,0.600383596607763,0.0,0.2608770765585283,0.1833333333333333,-0.0088708604983718,0.0290205895813315,-0.0175892694199027,0.005782,2.24865675096849,0.0089686098654708,0.0256410256410256,1237.0,958.0,101.28571428571428,120.0,0.9714285714285714,4,0.134493,-0.0316622691292874,2023-03-03,2023-03-14,AAPL,2023-04-06,150.0
0.2622609999999999,0.6516138552003257,0.0666666666666666,0.2589061451665114,0.1833333333333333,0.0024773049070171,0.0280276685667225,0.0207952732056935,0.009412,2.21375387928743,0.0224719101123594,0.0212765957446807,1009.0,1077.0,11.676470588235292,10.944444444444445,0.8571428571428571,1,-0.002048,-0.0174863387978142,2023-03-07,2023-03-16,AAPL,2023-04-06,152.5
0.2602474999999999,1.0066675741405486,0.0652173913043478,0.2585237735726102,0.1833333333333333,0.0001590489326604,0.0507184805407555,0.0262457338771122,0.0006729999999999,2.1944429343743423,0.0204081632653062,0.0122699386503067,525.0,1261.0,3.8969072164948457,10.107142857142858,0.8285714285714286,2,0.084691,-0.0083565459610027,2023-03-08,2023-03-17,AAPL,2023-04-06,152.5
0.2882475,1.0974069496424337,0.4468085106382978,0.2626623606620308,0.25,-0.0103309304478251,0.0315708694059743,0.0079336559351197,0.0168409999999999,2.264363880173848,0.045662100456621,0.0240963855421688,673.0,2443.0,3.766153846153846,3.492462311557789,0.8,3,0.0989869999999999,0.0997402597402598,2023-03-09,2023-03-20,AAPL,2023-04-06,150.0
0.3094475,0.6675437221702939,0.625,0.2635860011976961,0.2833333333333333,-0.00675317227898,-0.022084371587377,0.0170921621832008,0.002053,2.4001654213329098,0.0248962655601658,0.0199999999999999,1543.0,1278.0,3.713286713286714,4.69811320754717,0.9142857142857144,0,0.0914559999999999,0.094784580498866,2023-03-13,2023-03-22,AAPL,2023-04-14,150.0
0.2831805,1.096846988942351,0.3265306122448979,0.2581768495103044,0.1833333333333333,-0.0169745397754723,0.0065090484350479,0.0345367170017703,0.003785,2.3100571078327468,0.0279069767441861,0.0212765957446807,1279.0,2255.0,2.4097421203438394,1.9915730337078652,0.8857142857142857,1,0.0687909999999999,0.0774193548387097,2023-03-14,2023-03-23,AAPL,2023-04-14,152.5
0.2993295,1.1630121828615456,0.56,0.2573743460395329,0.1833333333333333,0.0003759618332265,0.0007847406126708,0.0515032211534261,-0.0002249999999999,2.34660197841082,0.036036036036036,0.0204081632653062,597.0,2618.0,2.605194805194805,2.1619537275064267,0.8571428571428571,2,0.073091,0.0669856459330142,2023-03-15,2023-03-24,AAPL,2023-04-14,152.5
0.2738655,0.4857745160279892,0.196078431372549,0.2613238947212665,0.2833333333333333,-0.0040887035629058,0.0343331575957839,0.0659040270017581,0.005923,2.2669579153508943,0.0180180180180179,0.0243902439024391,1885.0,2067.0,0.953257790368272,0.4185567010309278,0.8285714285714286,3,0.117604,-0.1274611398963729,2023-03-16,2023-03-27,AAPL,2023-04-14,155.0
0.2883035,1.194932781304635,0.4615384615384615,0.2412717305196268,0.15,0.0216063018144297,0.042840158676492,0.0259466324235167,0.0072289999999999,2.2925347571405443,0.0190476190476189,0.0215053763440861,911.0,2648.0,1.1842105263157894,0.9839357429718876,0.8,4,0.060092,-0.2292929292929293,2023-03-17,2023-03-28,AAPL,2023-04-14,155.0
0.286418,0.6734816774979483,0.3962264150943396,0.2412717305196268,0.15,0.0216063018144297,0.042840158676492,0.0259466324235167,0.0078979999999999,2.3978952727983707,0.0085106382978724,0.0097560975609757,40998.0,72633.0,0.1656157074466963,0.5328860245431271,1.0,4,0.067218,-0.1931818181818181,2023-03-17,2023-03-28,AAPL,2023-04-21,155.0
0.285884,1.2153736003430728,0.3888888888888889,0.2352231444876714,0.0333333333333333,0.0211524692327116,0.0450265603228133,0.0229421887354361,0.0065179999999999,2.3818582738885534,0.014388489208633,0.0129032258064515,15686.0,86491.0,0.1470797870110267,1.8172548324170952,0.9142857142857144,0,0.207836,-0.1006928406466511,2023-03-20,2023-03-29,AAPL,2023-04-21,155.0
0.25121,1.0898719392046667,0.0,0.2304949700634739,0.0,0.0344369883485581,0.0429090901880829,0.0494181386231307,-0.0002699999999999,2.2353763433005955,0.0109289617486338,0.0104712041884816,14308.0,64285.0,0.2064237816597616,0.1839866302035855,0.8857142857142857,1,0.01268,-0.1379679144385026,2023-03-21,2023-03-30,AAPL,2023-04-21,160.0
0.2625195,0.668498345403152,0.1052631578947368,0.2201217990431435,0.0,0.0396714106343158,0.0195697622480674,0.0539029198438511,0.0147689999999999,2.2460147415056513,0.0109289617486338,0.0102564102564104,34712.0,59311.0,-0.0550621327425103,0.4766220687670838,0.8285714285714286,3,-0.0119939999999999,-0.0587301587301587,2023-03-23,2023-04-03,AAPL,2023-04-21,160.0
0.2645995,1.205646271355876,0.1379310344827586,0.2194669417443891,0.0,0.0748726707214204,0.0333099788815326,0.0761501375580245,0.0008429999999999,2.240709689275958,0.0098522167487684,0.0115606936416184,37481.0,65902.0,-0.074207654357901,1.323015760329405,0.8,4,0.0765819999999999,-0.0888297872340424,2023-03-24,2023-04-04,AAPL,2023-04-21,160.0
0.2693965,1.2275037773741948,0.1525423728813559,0.2194669417443891,0.0,0.0748726707214204,0.0333099788815326,0.0761501375580245,0.002593,2.3702437414678603,0.0172413793103447,0.0204081632653062,1371.0,4241.0,2.4061895551257253,154.0,1.0,4,0.080998,-0.0434579439252336,2023-03-24,2023-04-04,AAPL,2023-04-28,160.0
0.2741715,0.7045489517968029,0.2666666666666666,0.2233858252848123,0.0333333333333333,0.0519337955687545,0.0055753115987201,0.0506018719215333,-0.0017909999999999,2.33214389523559,0.0344827586206896,0.0222222222222221,396.0,2371.0,0.7767220902612827,5.481481481481482,0.9142857142857144,0,0.1125209999999999,-0.0189320388349516,2023-03-27,2023-04-05,AAPL,2023-04-28,157.5
0.2623324999999999,0.4831825296659203,0.1,0.2179236700727329,0.0,0.0489561789753952,-0.0102863048165978,0.0326227853714849,0.0030929999999999,2.2669579153508947,0.0192307692307691,0.0224719101123594,600.0,2352.0,0.8192918192918193,0.6640926640926641,0.8857142857142857,1,0.073453,0.0481865284974091,2023-03-28,2023-04-06,AAPL,2023-04-28,157.5
0.250625,0.9252782864539566,0.0,0.2239887304060132,0.0666666666666666,0.0363651435160379,0.018456282737595,0.0496022030651899,0.0036559999999999,2.2273226084934987,0.0281690140845071,0.0253164556962025,5012.0,5107.0,0.6725905673274094,0.1896243291592128,0.8571428571428571,2,0.1160829999999999,-0.2129380053908355,2023-03-29,2023-04-10,AAPL,2023-04-28,160.0
0.2476169999999999,0.9151323021723706,0.0,0.2224008177462778,0.05,0.0477315666109843,0.0213522881057757,0.040922050353843,0.002198,2.205523380150914,0.0210526315789472,0.0115606936416184,3018.0,2152.0,0.9223057644110276,1.596638655462185,0.8285714285714286,3,0.051809,-0.2831955922865013,2023-03-30,2023-04-11,AAPL,2023-04-28,162.5
0.238499,0.79433406360184,0.0,0.2230203681029156,0.0666666666666666,0.0487375940945363,0.0286040967513368,0.0619140756328693,0.0060159999999999,2.1661924680884908,0.0108108108108109,0.0243902439024391,4480.0,4664.0,0.3648424543946932,1.6521739130434785,0.8,4,0.0535359999999999,-0.2171919770773639,2023-03-31,2023-04-12,AAPL,2023-04-28,165.0
0.2783805,1.2567889652795745,0.4166666666666667,0.2215013878149971,0.05,0.0544273311965242,0.0486457408890349,0.0542210524877549,0.0067389999999999,2.3978952727983707,0.0155038759689921,0.0219780219780219,1079.0,1481.0,1.1800356506238858,128.0,0.9142857142857144,0,0.13322,-0.1499999999999998,2023-04-03,2023-04-13,AAPL,2023-05-05,165.0
0.2846975,0.7485078248388649,0.5166666666666667,0.2036123565931979,0.0,0.0356369255973391,0.0493790671688433,0.0390927623522453,0.001085,2.3978952727983707,0.0327868852459016,0.0204081632653062,1025.0,2005.0,1.4211409395973154,111.4,0.8857142857142857,1,0.0990949999999999,-0.1977272727272727,2023-04-04,2023-04-14,AAPL,2023-05-05,165.0
0.2835545,0.7999129554428257,0.4833333333333333,0.2082041231659424,0.0166666666666666,0.0351321481015465,0.0184271090591847,0.0368833917967797,0.010027,2.3702437414678603,0.019607843137255,0.0178571428571429,1537.0,1707.0,0.4782608695652174,37.411764705882355,0.8571428571428571,2,-0.0117989999999999,-0.2056074766355139,2023-04-05,2023-04-17,AAPL,2023-05-05,165.0
0.2792565,1.3405683149902152,0.4333333333333333,0.2083120247415651,0.0333333333333333,0.0358566555814723,0.0140666683807653,0.0354189564865409,0.0013909999999999,2.339399066116762,0.0188679245283018,0.0098522167487684,822.0,2174.0,0.7643979057591623,40.3,0.8285714285714286,3,0.040887,-0.1903614457831326,2023-04-06,2023-04-18,AAPL,2023-05-05,165.0
0.2922375,0.876693820444846,0.7,0.2065436351163031,0.0166666666666666,0.0109542110417546,-0.0175576968130162,0.0110463999383204,-0.002887,2.4203681286504293,0.0180180180180179,0.0175438596491227,704.0,1597.0,0.2585365853658536,46.083333333333336,0.9142857142857144,0,0.0305279999999999,-0.0675555555555555,2023-04-10,2023-04-19,AAPL,2023-05-12,162.5
0.296383,1.163847895524868,0.75,0.2083675837286205,0.0666666666666666,0.0206443668866459,-0.0328499739704975,0.0157957669185372,0.006298,2.411439497906128,0.0319999999999998,0.0204081632653062,694.0,769.0,3.7794117647058822,16.076923076923077,0.8857142857142857,1,0.10634,0.0013452914798205,2023-04-11,2023-04-20,AAPL,2023-05-12,160.0
0.2926634999999999,0.9762945242407874,0.7166666666666667,0.2086205063334094,0.0833333333333333,0.0205771745613755,-0.0339577563184903,0.0154213108503529,0.0034609999999999,2.377228635989811,0.026431718061674,0.019607843137255,947.0,971.0,3.9166666666666665,8.793650793650794,0.8571428571428571,2,0.0651339999999999,-0.0454756380510439,2023-04-12,2023-04-21,AAPL,2023-05-12,160.0
0.2761485,0.7472628578219084,0.4,0.2203428725483584,0.15,-0.0127831524024448,0.0109317443251365,0.0293588533843211,0.004039,2.3369865197113784,0.0175438596491227,0.0215053763440861,1439.0,1629.0,0.8197226502311248,1.174757281553398,0.8285714285714286,3,0.0926379999999999,-0.1666666666666667,2023-04-13,2023-04-24,AAPL,2023-05-12,165.0
0.2681475,0.7472921906549416,0.2166666666666666,0.2211390060165123,0.1666666666666666,-0.0097871442000664,0.003334668470171,0.0174013368509362,0.003153,2.2874714551839976,0.0190476190476189,0.0217391304347827,1758.0,1739.0,0.7649635036496351,1.4200913242009132,0.8,4,0.06952,-0.0862944162436547,2023-04-14,2023-04-25,AAPL,2023-05-12,165.0
0.2579125,0.7187685774519346,0.0833333333333333,0.2211390060165123,0.1666666666666666,-0.0097871442000664,0.003334668470171,0.0174013368509362,-0.0005709999999999,2.3561258599220753,0.0178571428571429,0.0202020202020201,15729.0,37697.0,0.0219961204845734,0.0426757708311106,1.0,4,0.070703,-0.0687203791469195,2023-04-14,2023-04-25,AAPL,2023-05-19,165.0
0.2594905,0.6334528507645816,0.1166666666666666,0.2017370041836943,0.0,-0.0160172166038409,0.0195569210661403,0.0019992242531239,0.0013929999999999,2.3174737054877963,0.0185185185185186,0.0210526315789472,6226.0,42486.0,0.203561134016857,-0.0082472074329261,0.9142857142857144,0,0.0685649999999999,-0.0689655172413794,2023-04-17,2023-04-26,AAPL,2023-05-19,165.0
0.2562765,0.709863218070655,0.0833333333333333,0.1969365310606525,0.0,-0.0206320253778719,0.0346537446153317,0.0018037706448341,0.0158629999999999,2.302585092994046,0.008230452674897,0.0127388535031847,15470.0,44108.0,0.200007166147121,0.1265916808149405,0.8857142857142857,1,0.14701,-0.0224999999999999,2023-04-18,2023-04-27,AAPL,2023-05-19,165.0
0.243162,0.6807771712722969,0.0166666666666666,0.1903415641443316,0.0,-0.0287367713446607,0.045960540645884,0.0120027843273936,-0.0003499999999999,2.256541154492639,0.0266666666666665,0.0172413793103447,9698.0,36676.0,0.0278694863329466,0.2859744990892532,0.8571428571428571,2,-0.112063,-0.0942408376963351,2023-04-19,2023-04-28,AAPL,2023-05-19,170.0
0.2678655,0.7343768838953927,0.2833333333333333,0.1915532174198628,0.0166666666666666,-0.0203301130604683,0.0065621159948135,0.0174938603199499,-0.001979,2.312535423847214,0.0168067226890755,0.0240963855421688,10929.0,56365.0,0.2862214890259647,1.1974488155214922,0.8285714285714286,3,0.146322,0.0064356435643562,2023-04-20,2023-05-01,AAPL,2023-05-19,165.0
0.26274,0.7624622054112249,0.25,0.187888854982984,0.0,-0.030290128917115,-0.0011507280141203,0.0021839404560505,-0.0018659999999999,2.26176309847379,0.0202020202020201,0.0215053763440861,9955.0,59911.0,0.3210141813493768,1.35577611787578,0.8,4,0.049877,-0.0031250000000001,2023-04-21,2023-05-02,AAPL,2023-05-19,165.0
0.255059,0.7401722145466302,0.0833333333333333,0.187888854982984,0.0,-0.030290128917115,-0.0011507280141203,0.0021839404560505,0.00068,2.3442067676848652,0.0183486238532109,0.0301507537688441,1133.0,2635.0,0.211105002748763,3.695652173913043,1.0,4,0.056676,0.0119904076738609,2023-04-21,2023-05-02,AAPL,2023-05-26,165.0
0.260698,0.7060232373304922,0.2166666666666666,0.1808932263749411,0.0,-0.0173914389885825,0.0006050708331642,0.0201619918993043,0.0011059999999999,2.322387720290225,0.0183486238532109,0.0210526315789472,4731.0,3049.0,0.2833859095688749,3.537313432835821,0.9142857142857144,0,0.0704399999999999,0.0196078431372548,2023-04-24,2023-05-03,AAPL,2023-05-26,165.0
0.280174,0.8856407892846118,0.5833333333333334,0.1823587176461045,0.0166666666666666,-0.0186585028701992,-0.0163520897888371,0.0183016548264944,0.01174,2.3749057545736716,0.0198019801980197,0.0175438596491227,6980.0,5441.0,0.3195084485407066,17.24203821656051,0.8857142857142857,1,-0.02248,-0.0186046511627906,2023-04-25,2023-05-04,AAPL,2023-05-26,165.0
