train_period,val_period,ticker,date,exit_date,exdate,strike,r_long,r_hat,delta_long,delta_short,signal,signal_num,entry_premium,exit_premium,entry_date,trade_profit,trade_cost,trade_return
2023-01 -> 2023-03,2023-04,F,2023-04-25,2023-05-04,2023-05-26,12.0,-0.1991525423728812,-0.17043607021435367,0.2123364588825427,0.008493458355301709,short,-1,1.18,0.9450000000000001,2023-04-25,0.23499999999999988,1.18,0.19915254237288127
2023-01 -> 2023-03,2023-04,AAPL,2023-04-25,2023-05-04,2023-05-26,165.0,-0.0186046511627906,-0.1324931416481722,0.2123364588825427,0.008493458355301709,short,-1,10.75,10.55,2023-04-25,0.1999999999999993,10.75,0.01860465116279063
2023-01 -> 2023-03,2023-04,SOFI,2023-04-25,2023-05-04,2023-05-26,5.5,-0.1384615384615384,0.2200093457336204,0.2123364588825427,0.008493458355301709,long,1,0.975,0.84,2023-04-25,-0.135,0.975,-0.13846153846153847
2023-01 -> 2023-03,2023-04,NIO,2023-04-25,2023-05-04,2023-05-26,8.0,-0.1839080459770115,-0.1837731054928947,0.2123364588825427,0.008493458355301709,short,-1,1.305,1.065,2023-04-25,0.24,1.305,0.1839080459770115
2023-01 -> 2023-03,2023-04,GOOGL,2023-04-25,2023-05-04,2023-05-26,104.0,-0.253448275862069,0.2124171886927727,0.2123364588825427,0.008493458355301709,long,1,8.7,6.494999999999999,2023-04-25,-2.205,8.7,-0.253448275862069
2023-01 -> 2023-03,2023-04,MARA,2023-04-25,2023-05-04,2023-05-26,9.0,-1.6885521287074623e-16,-0.10317079926602901,0.2123364588825427,0.008493458355301709,short,-1,2.6300000000000003,2.63,2023-04-25,4.440892098500626e-16,2.6300000000000003,1.6885521287074623e-16
2023-01 -> 2023-03,2023-04,NIO,2023-04-26,2023-05-05,2023-05-26,7.5,-0.095617529880478,-0.06029805720751213,0.2123364588825427,0.008493458355301709,short,-1,1.255,1.135,2023-04-26,0.11999999999999988,1.255,0.095617529880478
2023-01 -> 2023-03,2023-04,MARA,2023-04-26,2023-05-05,2023-05-26,9.5,-0.1458699472759225,-0.1449484381475624,0.2123364588825427,0.008493458355301709,short,-1,2.845,2.43,2023-04-26,0.41500000000000004,2.845,0.14586994727592267
2023-01 -> 2023-03,2023-04,AAPL,2023-04-26,2023-05-05,2023-05-26,165.0,0.0342168674698795,-0.10713980092914127,0.2123364588825427,0.008493458355301709,short,-1,10.375,10.73,2023-04-26,-0.3550000000000004,10.375,-0.03421686746987956
2023-01 -> 2023-03,2023-04,INTC,2023-04-26,2023-05-05,2023-05-26,29.0,-0.0721830985915493,-0.16989728203312043,0.2123364588825427,0.008493458355301709,short,-1,2.84,2.635,2023-04-26,0.20500000000000007,2.84,0.07218309859154932
2023-01 -> 2023-03,2023-04,TSLA,2023-04-26,2023-05-05,2023-05-26,155.0,0.0478203434610302,-0.03429761806859351,0.2123364588825427,0.008493458355301709,short,-1,18.925,19.83,2023-04-26,-0.9049999999999976,18.925,-0.04782034346103026
2023-01 -> 2023-03,2023-04,PLTR,2023-04-26,2023-05-05,2023-05-26,7.5,-0.0782608695652172,0.25918599583742225,0.2123364588825427,0.008493458355301709,long,1,1.15,1.06,2023-04-26,-0.08999999999999986,1.15,-0.07826086956521727
2023-01 -> 2023-03,2023-04,F,2023-04-26,2023-05-05,2023-05-26,11.5,-0.1802575107296138,-0.02426238081052317,0.2123364588825427,0.008493458355301709,short,-1,1.165,0.955,2023-04-26,0.21000000000000008,1.165,0.1802575107296138
2023-01 -> 2023-03,2023-04,GOOGL,2023-04-26,2023-05-05,2023-05-26,104.0,-0.1717314487632508,-0.11053971371361919,0.2123364588825427,0.008493458355301709,short,-1,7.075,5.86,2023-04-26,1.2149999999999999,7.075,0.17173144876325086
2023-01 -> 2023-03,2023-04,NVDA,2023-04-26,2023-05-05,2023-05-26,27.0,0.0370994940978078,-0.07579960272320099,0.2123364588825427,0.008493458355301709,short,-1,29.65,30.75,2023-04-26,-1.1000000000000014,29.65,-0.03709949409780781
2023-01 -> 2023-03,2023-04,PLTR,2023-04-27,2023-05-08,2023-05-26,8.0,0.1371681415929206,-0.09322831804517231,0.2123364588825427,0.008493458355301709,short,-1,1.13,1.2850000000000001,2023-04-27,-0.15500000000000025,1.13,-0.1371681415929206
2023-01 -> 2023-03,2023-04,NVDA,2023-04-27,2023-05-08,2023-05-26,27.0,0.1467576791808874,-0.06211740146600674,0.2123364588825427,0.008493458355301709,short,-1,29.3,33.6,2023-04-27,-4.300000000000001,29.3,-0.1467576791808874
2023-01 -> 2023-03,2023-04,TSLA,2023-04-27,2023-05-08,2023-05-26,160.0,0.0051063829787235,-0.1030971806234078,0.2123364588825427,0.008493458355301709,short,-1,17.625,17.715000000000003,2023-04-27,-0.09000000000000341,17.625,-0.005106382978723597
2023-01 -> 2023-03,2023-04,MARA,2023-04-27,2023-05-08,2023-05-26,10.0,-0.229310344827586,-0.19763170456008106,0.2123364588825427,0.008493458355301709,short,-1,2.9,2.2350000000000003,2023-04-27,0.6649999999999996,2.9,0.22931034482758608
2023-01 -> 2023-03,2023-04,GOOGL,2023-04-27,2023-05-08,2023-05-26,108.0,-0.2227941176470589,-0.023622083877600127,0.2123364588825427,0.008493458355301709,short,-1,6.800000000000001,5.285,2023-04-27,1.5150000000000006,6.800000000000001,0.2227941176470589
2023-01 -> 2023-03,2023-04,NIO,2023-04-27,2023-05-08,2023-05-26,8.0,-0.2289156626506025,-0.18585045884354187,0.2123364588825427,0.008493458355301709,short,-1,1.245,0.96,2023-04-27,0.28500000000000014,1.245,0.2289156626506025
2023-01 -> 2023-03,2023-04,SOFI,2023-04-28,2023-05-09,2023-05-26,6.0,-0.3041474654377881,0.2797425767192385,0.2123364588825427,0.008493458355301709,long,1,1.085,0.7549999999999999,2023-04-28,-0.33000000000000007,1.085,-0.3041474654377881
2023-01 -> 2023-03,2023-04,AAPL,2023-04-28,2023-05-09,2023-05-26,170.0,-0.3134564643799472,-0.1279264794192737,0.2123364588825427,0.008493458355301709,short,-1,9.475,6.505,2023-04-28,2.9699999999999998,9.475,0.31345646437994723
2023-01 -> 2023-03,2023-04,AAPL,2023-04-28,2023-05-09,2023-06-02,170.0,-0.2606796116504855,-0.10562731257731175,0.2123364588825427,0.008493458355301709,short,-1,10.3,7.615,2023-04-28,2.6850000000000005,10.3,0.2606796116504855
2023-01 -> 2023-03,2023-04,TSLA,2023-04-28,2023-05-09,2023-05-26,165.0,-0.1538461538461537,-0.13303710368864166,0.2123364588825427,0.008493458355301709,short,-1,16.575,14.025000000000002,2023-04-28,2.549999999999997,16.575,0.1538461538461537
2023-01 -> 2023-03,2023-04,SOFI,2023-04-28,2023-05-09,2023-06-02,6.0,-0.280701754385965,0.3662390989316743,0.2123364588825427,0.008493458355301709,long,1,1.14,0.82,2023-04-28,-0.31999999999999995,1.14,-0.2807017543859649
2023-01 -> 2023-03,2023-04,TSLA,2023-04-28,2023-05-09,2023-06-02,165.0,-0.116531165311653,-0.18683482988531014,0.2123364588825427,0.008493458355301709,short,-1,18.45,16.3,2023-04-28,2.1499999999999986,18.45,0.11653116531165304
2023-01 -> 2023-03,2023-04,META,2023-04-28,2023-05-09,2023-05-26,240.0,-0.1878787878787878,-0.23240702299526625,0.2123364588825427,0.008493458355301709,short,-1,16.5,13.4,2023-04-28,3.0999999999999996,16.5,0.18787878787878787
2023-01 -> 2023-03,2023-04,AMZN,2023-04-28,2023-05-09,2023-05-26,105.0,-0.2034129692832766,-0.05769517122209438,0.2123364588825427,0.008493458355301709,short,-1,7.325,5.834999999999999,2023-04-28,1.490000000000001,7.325,0.2034129692832766
2023-01 -> 2023-03,2023-04,MARA,2023-04-28,2023-05-09,2023-06-02,10.0,-0.1937086092715231,-0.1869059448874994,0.2123364588825427,0.008493458355301709,short,-1,3.02,2.435,2023-04-28,0.585,3.02,0.19370860927152317
2023-01 -> 2023-03,2023-04,MARA,2023-04-28,2023-05-09,2023-05-26,10.0,-0.2132352941176469,-0.2766002355709278,0.2123364588825427,0.008493458355301709,short,-1,2.72,2.14,2023-04-28,0.5800000000000001,2.72,0.21323529411764708
2023-01 -> 2023-03,2023-04,GOOGL,2023-04-28,2023-05-09,2023-05-26,107.0,-0.1429687500000001,-0.04044356518022289,0.2123364588825427,0.008493458355301709,short,-1,6.4,5.484999999999999,2023-04-28,0.9150000000000009,6.4,0.14296875000000014
2023-01 -> 2023-03,2023-04,NIO,2023-04-28,2023-05-09,2023-05-26,8.0,-0.2291666666666667,-0.15077708046669744,0.2123364588825427,0.008493458355301709,short,-1,1.2000000000000002,0.925,2023-04-28,0.27500000000000013,1.2000000000000002,0.22916666666666674
2023-01 -> 2023-03,2023-04,NIO,2023-04-28,2023-05-09,2023-06-02,8.0,-0.1684981684981684,-0.14841534871625894,0.2123364588825427,0.008493458355301709,short,-1,1.365,1.135,2023-04-28,0.22999999999999998,1.365,0.16849816849816848
2023-01 -> 2023-03,2023-04,F,2023-04-28,2023-05-09,2023-05-26,12.0,-0.2985781990521328,-0.04635978806792791,0.2123364588825427,0.008493458355301709,short,-1,1.0550000000000002,0.74,2023-04-28,0.31500000000000017,1.0550000000000002,0.29857819905213284
2023-01 -> 2023-03,2023-04,F,2023-04-28,2023-05-09,2023-06-02,12.0,-0.2576419213973799,-0.025510087638645387,0.2123364588825427,0.008493458355301709,short,-1,1.145,0.85,2023-04-28,0.29500000000000004,1.145,0.25764192139737996
2023-01 -> 2023-03,2023-04,NVDA,2023-04-28,2023-05-09,2023-06-02,27.5,0.0105949470252649,-0.1626257750987406,0.2123364588825427,0.008493458355301709,short,-1,30.674999999999997,31.0,2023-04-28,-0.32500000000000284,30.674999999999997,-0.010594947025264968
2023-01 -> 2023-03,2023-04,PLTR,2023-04-28,2023-05-09,2023-05-26,7.5,1.0,0.22078278211660346,0.2123364588825427,0.008493458355301709,long,1,1.09,2.1799999999999997,2023-04-28,1.0899999999999996,1.09,0.9999999999999996
2023-01 -> 2023-03,2023-04,PLTR,2023-04-28,2023-05-09,2023-06-02,8.0,0.5361702127659577,-0.03487866694893661,0.2123364588825427,0.008493458355301709,short,-1,1.1749999999999998,1.805,2023-04-28,-0.6300000000000001,1.1749999999999998,-0.5361702127659577
2023-01 -> 2023-03,2023-04,META,2023-04-28,2023-05-09,2023-06-02,240.0,-0.1607629427792915,-0.24685578238979683,0.2123364588825427,0.008493458355301709,short,-1,18.35,15.399999999999999,2023-04-28,2.950000000000003,18.35,0.1607629427792917
2023-01 -> 2023-03,2023-04,AMZN,2023-04-28,2023-05-09,2023-06-02,105.0,-0.1585139318885448,-0.044763657305381725,0.2123364588825427,0.008493458355301709,short,-1,8.075,6.795,2023-04-28,1.2799999999999994,8.075,0.15851393188854482
2023-01 -> 2023-03,2023-04,NVDA,2023-04-28,2023-05-09,2023-05-26,27.5,0.0106856634016028,-0.04690881722422989,0.2123364588825427,0.008493458355301709,short,-1,28.075000000000003,28.375000000000004,2023-04-28,-0.3000000000000007,28.075000000000003,-0.010685663401602874
2023-01 -> 2023-03,2023-04,AMD,2023-04-28,2023-05-09,2023-05-26,89.0,-0.0608465608465607,-0.07722496185251425,0.2123364588825427,0.008493458355301709,short,-1,9.45,8.875,2023-04-28,0.5749999999999993,9.45,0.060846560846560774
2023-01 -> 2023-04,2023-05,PLTR,2023-05-01,2023-05-10,2023-06-02,8.0,0.8370044052863436,0.1733357742145893,0.007808162170552942,0.21862854077548238,long,1,1.135,2.085,2023-05-01,0.95,1.135,0.8370044052863436
2023-01 -> 2023-04,2023-05,MARA,2023-05-01,2023-05-10,2023-06-02,9.0,-0.0368217054263564,0.24442909470247345,0.007808162170552942,0.21862854077548238,long,1,2.58,2.4850000000000003,2023-05-01,-0.09499999999999975,2.58,-0.036821705426356495
2023-01 -> 2023-04,2023-05,TSLA,2023-05-01,2023-05-10,2023-06-02,160.0,-0.0617283950617283,0.012591073105086512,0.007808162170552942,0.21862854077548238,long,1,18.225,17.1,2023-05-01,-1.125,18.225,-0.06172839506172839
2023-01 -> 2023-04,2023-05,BABA,2023-05-01,2023-05-10,2023-06-02,84.0,-0.0578034682080925,0.14940659321469213,0.007808162170552942,0.21862854077548238,long,1,8.649999999999999,8.149999999999999,2023-05-01,-0.5,8.649999999999999,-0.0578034682080925
2023-01 -> 2023-04,2023-05,F,2023-05-02,2023-05-11,2023-06-02,12.0,-0.3568464730290457,-0.2475470094634851,0.007808162170552942,0.21862854077548238,short,-1,1.205,0.7749999999999999,2023-05-02,0.43000000000000016,1.205,0.35684647302904576
2023-01 -> 2023-04,2023-05,NIO,2023-05-02,2023-05-11,2023-06-02,7.5,0.0708333333333335,-0.2450271792204299,0.007808162170552942,0.21862854077548238,short,-1,1.2,1.2850000000000001,2023-05-02,-0.08500000000000019,1.2,-0.0708333333333335
2023-01 -> 2023-04,2023-05,AAPL,2023-05-02,2023-05-11,2023-06-02,170.0,-0.2628019323671496,0.02701693371984699,0.007808162170552942,0.21862854077548238,long,1,10.35,7.630000000000001,2023-05-02,-2.719999999999999,10.35,-0.26280193236714966
2023-01 -> 2023-04,2023-05,TSLA,2023-05-02,2023-05-11,2023-06-02,160.0,-0.0037940379403794,0.0317458089227347,0.007808162170552942,0.21862854077548238,long,1,18.45,18.38,2023-05-02,-0.07000000000000028,18.45,-0.0037940379403794194
2023-01 -> 2023-04,2023-05,PLTR,2023-05-03,2023-05-12,2023-06-02,7.5,0.8437500000000002,0.2878070366086765,0.007808162170552942,0.21862854077548238,long,1,1.12,2.0650000000000004,2023-05-03,0.9450000000000003,1.12,0.8437500000000002
2023-01 -> 2023-04,2023-05,NFLX,2023-05-03,2023-05-12,2023-06-02,320.0,0.0988900100908174,0.1664477944411647,0.007808162170552942,0.21862854077548238,long,1,24.775,27.225,2023-05-03,2.450000000000003,24.775,0.09889001009081748
2023-01 -> 2023-04,2023-05,MARA,2023-05-03,2023-05-12,2023-06-02,9.5,-0.2611111111111111,0.07715962154117524,0.007808162170552942,0.21862854077548238,long,1,2.7,1.995,2023-05-03,-0.7050000000000001,2.7,-0.2611111111111111
2023-01 -> 2023-04,2023-05,AAPL,2023-05-03,2023-05-12,2023-06-02,165.0,-0.1193763919821827,0.09040883491135424,0.007808162170552942,0.21862854077548238,long,1,11.225,9.885,2023-05-03,-1.3399999999999999,11.225,-0.11937639198218263
2023-01 -> 2023-04,2023-05,NIO,2023-05-03,2023-05-12,2023-06-02,7.5,-0.2056451612903227,0.05356142129084975,0.007808162170552942,0.21862854077548238,long,1,1.2400000000000002,0.985,2023-05-03,-0.2550000000000002,1.2400000000000002,-0.20564516129032273
2023-01 -> 2023-04,2023-05,PLTR,2023-05-04,2023-05-15,2023-06-02,7.5,0.8533333333333333,0.01299983836020209,0.007808162170552942,0.21862854077548238,long,1,1.125,2.085,2023-05-04,0.96,1.125,0.8533333333333333
2023-01 -> 2023-04,2023-05,NVDA,2023-05-04,2023-05-15,2023-06-02,27.5,-0.047001620745543,0.013287427050619824,0.007808162170552942,0.21862854077548238,long,1,30.85,29.4,2023-05-04,-1.4500000000000028,30.85,-0.04700162074554304
2023-01 -> 2023-04,2023-05,AAPL,2023-05-04,2023-05-15,2023-06-02,165.0,-0.1973626373626374,-0.21938289187088109,0.007808162170552942,0.21862854077548238,short,-1,11.375,9.129999999999999,2023-05-04,2.245000000000001,11.375,0.19736263736263746
2023-01 -> 2023-04,2023-05,SOFI,2023-05-04,2023-05-15,2023-06-02,5.0,-0.2399999999999999,-0.23866590356364348,0.007808162170552942,0.21862854077548238,short,-1,0.75,0.5700000000000001,2023-05-04,0.17999999999999994,0.75,0.2399999999999999
2023-01 -> 2023-04,2023-05,NFLX,2023-05-04,2023-05-15,2023-06-02,320.0,-0.0353178607467204,0.11308613272918101,0.007808162170552942,0.21862854077548238,long,1,24.775,23.9,2023-05-04,-0.875,24.775,-0.035317860746720484
2023-01 -> 2023-04,2023-05,BABA,2023-05-04,2023-05-15,2023-06-02,82.0,0.060281690140845,0.16705717433692716,0.007808162170552942,0.21862854077548238,long,1,8.875,9.41,2023-05-04,0.5350000000000001,8.875,0.060281690140845084
2023-01 -> 2023-04,2023-05,PLTR,2023-05-05,2023-05-16,2023-06-09,7.5,0.7219917012448134,0.15827119406438547,0.007808162170552942,0.21862854077548238,long,1,1.205,2.075,2023-05-05,0.8700000000000001,1.205,0.7219917012448134
2023-01 -> 2023-04,2023-05,NIO,2023-05-05,2023-05-16,2023-06-02,8.0,-0.3168724279835391,0.0083784126573328,0.007808162170552942,0.21862854077548238,long,1,1.215,0.8300000000000001,2023-05-05,-0.385,1.215,-0.3168724279835391
2023-01 -> 2023-04,2023-05,INTC,2023-05-05,2023-05-16,2023-06-09,31.0,-0.0614754098360655,0.030911535459081967,0.007808162170552942,0.21862854077548238,long,1,2.44,2.29,2023-05-05,-0.1499999999999999,2.44,-0.06147540983606554
2023-01 -> 2023-04,2023-05,COIN,2023-05-05,2023-05-16,2023-06-02,58.0,-0.2516556291390728,0.07525143498958464,0.007808162170552942,0.21862854077548238,long,1,11.325,8.475,2023-05-05,-2.8499999999999996,11.325,-0.25165562913907286
2023-01 -> 2023-04,2023-05,PLTR,2023-05-05,2023-05-16,2023-06-02,7.5,0.8097345132743364,0.10236559843297176,0.007808162170552942,0.21862854077548238,long,1,1.13,2.045,2023-05-05,0.915,1.13,0.8097345132743364
2023-01 -> 2023-04,2023-05,AMD,2023-05-05,2023-05-16,2023-06-02,90.0,0.6114649681528663,-0.2877069469505296,0.007808162170552942,0.21862854077548238,short,-1,7.85,12.65,2023-05-05,-4.800000000000001,7.85,-0.6114649681528663
2023-01 -> 2023-04,2023-05,AAPL,2023-05-05,2023-05-16,2023-06-02,175.0,-0.2761904761904761,0.03732480852380204,0.007808162170552942,0.21862854077548238,long,1,7.875,5.7,2023-05-05,-2.175,7.875,-0.27619047619047615
2023-01 -> 2023-04,2023-05,PLTR,2023-05-08,2023-05-17,2023-06-09,7.5,1.073529411764706,0.03898385245189559,0.007808162170552942,0.21862854077548238,long,1,1.36,2.82,2023-05-08,1.4599999999999997,1.36,1.0735294117647056
2023-01 -> 2023-04,2023-05,AAPL,2023-05-08,2023-05-17,2023-06-09,175.0,-0.2280701754385966,0.17660713433160163,0.007808162170552942,0.21862854077548238,long,1,8.55,6.6,2023-05-08,-1.950000000000001,8.55,-0.2280701754385966
2023-01 -> 2023-04,2023-05,MSFT,2023-05-08,2023-05-17,2023-06-09,310.0,-0.169657422512235,0.14347691038187266,0.007808162170552942,0.21862854077548238,long,1,15.325,12.724999999999998,2023-05-08,-2.6000000000000014,15.325,-0.169657422512235
2023-01 -> 2023-04,2023-05,SOFI,2023-05-08,2023-05-17,2023-06-09,5.5,-0.0389610389610389,0.0714485999487374,0.007808162170552942,0.21862854077548238,long,1,0.77,0.74,2023-05-08,-0.030000000000000027,0.77,-0.038961038961038995
2023-01 -> 2023-04,2023-05,NVDA,2023-05-09,2023-05-18,2023-06-09,28.5,0.2798129384255653,0.08424572106282993,0.007808162170552942,0.21862854077548238,long,1,32.074999999999996,41.050000000000004,2023-05-09,8.975000000000009,32.074999999999996,0.27981293842556537
2023-01 -> 2023-04,2023-05,NIO,2023-05-09,2023-05-18,2023-06-09,8.0,-0.1396226415094338,0.037495303273124676,0.007808162170552942,0.21862854077548238,long,1,1.325,1.1400000000000001,2023-05-09,-0.18499999999999983,1.325,-0.13962264150943385
2023-01 -> 2023-04,2023-05,SOFI,2023-05-09,2023-05-18,2023-06-09,5.5,-0.1006711409395972,0.03562824414289871,0.007808162170552942,0.21862854077548238,long,1,0.745,0.67,2023-05-09,-0.07499999999999996,0.745,-0.10067114093959725
2023-01 -> 2023-04,2023-05,AAPL,2023-05-09,2023-05-18,2023-06-09,170.0,-0.0574647887323943,0.16882884477491877,0.007808162170552942,0.21862854077548238,long,1,8.875,8.365,2023-05-09,-0.5099999999999998,8.875,-0.05746478873239434
2023-01 -> 2023-04,2023-05,MSFT,2023-05-10,2023-05-19,2023-06-09,310.0,-0.0299829642248723,0.1775776377024991,0.007808162170552942,0.21862854077548238,long,1,14.675,14.235,2023-05-10,-0.4400000000000013,14.675,-0.029982964224872316
2023-01 -> 2023-04,2023-05,AAPL,2023-05-10,2023-05-19,2023-06-09,175.0,-0.2070063694267516,0.20761033811435756,0.007808162170552942,0.21862854077548238,long,1,7.85,6.225,2023-05-10,-1.625,7.85,-0.2070063694267516
2023-01 -> 2023-04,2023-05,SOFI,2023-05-10,2023-05-19,2023-06-09,5.5,0.0347222222222222,0.06137155102970807,0.007808162170552942,0.21862854077548238,long,1,0.72,0.745,2023-05-10,0.025000000000000022,0.72,0.03472222222222225
2023-01 -> 2023-04,2023-05,AMZN,2023-05-10,2023-05-19,2023-06-09,110.0,0.1641891891891893,0.021025094171548835,0.007808162170552942,0.21862854077548238,long,1,7.4,8.615,2023-05-10,1.2149999999999999,7.4,0.16418918918918915
2023-01 -> 2023-04,2023-05,TSLA,2023-05-10,2023-05-19,2023-06-09,170.0,-0.0171428571428571,0.03516948496423634,0.007808162170552942,0.21862854077548238,long,1,17.5,17.2,2023-05-10,-0.3000000000000007,17.5,-0.017142857142857182
2023-01 -> 2023-04,2023-05,NIO,2023-05-10,2023-05-19,2023-06-09,8.0,-0.1254901960784314,0.14823919387130313,0.007808162170552942,0.21862854077548238,long,1,1.275,1.115,2023-05-10,-0.15999999999999992,1.275,-0.12549019607843132
2023-01 -> 2023-04,2023-05,F,2023-05-10,2023-05-19,2023-06-09,12.0,-0.1748633879781421,0.047354328289978986,0.007808162170552942,0.21862854077548238,long,1,0.915,0.755,2023-05-10,-0.16000000000000003,0.915,-0.1748633879781421
2023-01 -> 2023-04,2023-05,RIVN,2023-05-10,2023-05-19,2023-06-09,14.0,-0.2159090909090908,0.10092367964101535,0.007808162170552942,0.21862854077548238,long,1,2.1999999999999997,1.7249999999999999,2023-05-10,-0.47499999999999987,2.1999999999999997,-0.21590909090909088
2023-01 -> 2023-04,2023-05,F,2023-05-11,2023-05-22,2023-06-09,12.0,-0.2166666666666666,0.028470698051999088,0.007808162170552942,0.21862854077548238,long,1,0.9,0.7050000000000001,2023-05-11,-0.19499999999999995,0.9,-0.21666666666666662
2023-01 -> 2023-04,2023-05,RIVN,2023-05-11,2023-05-22,2023-06-09,14.0,-0.2396313364055299,0.06511956520747907,0.007808162170552942,0.21862854077548238,long,1,2.17,1.65,2023-05-11,-0.52,2.17,-0.23963133640552997
2023-01 -> 2023-04,2023-05,SOFI,2023-05-11,2023-05-22,2023-06-09,5.0,-0.1544117647058824,0.04174062861645571,0.007808162170552942,0.21862854077548238,long,1,0.68,0.575,2023-05-11,-0.1050000000000001,0.68,-0.15441176470588247
2023-01 -> 2023-04,2023-05,MSFT,2023-05-11,2023-05-22,2023-06-09,310.0,0.0932173913043478,0.09794678677758409,0.007808162170552942,0.21862854077548238,long,1,14.375,15.715,2023-05-11,1.3399999999999999,14.375,0.09321739130434782
2023-01 -> 2023-04,2023-05,META,2023-05-11,2023-05-22,2023-06-09,235.0,0.1094224924012156,0.02973018490893201,0.007808162170552942,0.21862854077548238,long,1,16.450000000000003,18.25,2023-05-11,1.7999999999999972,16.450000000000003,0.10942249240121561
2023-01 -> 2023-04,2023-05,NIO,2023-05-11,2023-05-22,2023-06-09,8.5,-0.0988593155893535,0.09498095681438085,0.007808162170552942,0.21862854077548238,long,1,1.315,1.185,2023-05-11,-0.1299999999999999,1.315,-0.09885931558935354
2023-01 -> 2023-04,2023-05,INTC,2023-05-12,2023-05-23,2023-06-16,29.0,-0.0459518599562365,0.03117676857811398,0.007808162170552942,0.21862854077548238,long,1,2.285,2.1799999999999997,2023-05-12,-0.10500000000000043,2.285,-0.045951859956236504
2023-01 -> 2023-04,2023-05,AMD,2023-05-12,2023-05-23,2023-06-16,95.0,0.55,-0.2294597648353873,0.007808162170552942,0.21862854077548238,short,-1,10.0,15.5,2023-05-12,-5.5,10.0,-0.55
2023-01 -> 2023-04,2023-05,MSFT,2023-05-12,2023-05-23,2023-06-16,310.0,-0.0340557275541795,0.11150954792955892,0.007808162170552942,0.21862854077548238,long,1,16.15,15.6,2023-05-12,-0.5499999999999989,16.15,-0.0340557275541795
2023-01 -> 2023-04,2023-05,MSFT,2023-05-12,2023-05-23,2023-06-09,310.0,-0.0367647058823529,0.0760167660179487,0.007808162170552942,0.21862854077548238,long,1,13.6,13.1,2023-05-12,-0.5,13.6,-0.03676470588235294
2023-01 -> 2023-04,2023-05,TSLA,2023-05-12,2023-05-23,2023-06-16,166.67,0.2389578163771712,0.1996703171842336,0.007808162170552942,0.21862854077548238,long,1,6.716666666666667,8.321666666666667,2023-05-12,1.6050000000000004,6.716666666666667,0.23895781637717128
2023-01 -> 2023-04,2023-05,F,2023-05-12,2023-05-23,2023-06-16,11.35,-0.1898148148148148,0.20305634403134654,0.007808162170552942,0.21862854077548238,long,1,1.08,0.875,2023-05-12,-0.20500000000000007,1.08,-0.18981481481481488
2023-01 -> 2023-04,2023-05,COIN,2023-05-12,2023-05-23,2023-06-16,55.0,-0.1853281853281852,0.03731863544364672,0.007808162170552942,0.21862854077548238,long,1,12.95,10.55,2023-05-12,-2.3999999999999986,12.95,-0.18532818532818524
2023-01 -> 2023-04,2023-05,RIVN,2023-05-12,2023-05-23,2023-06-16,12.5,0.1033707865168539,0.17910802248392438,0.007808162170552942,0.21862854077548238,long,1,2.225,2.455,2023-05-12,0.22999999999999998,2.225,0.10337078651685393
2023-01 -> 2023-04,2023-05,TSLA,2023-05-15,2023-05-24,2023-06-16,166.67,0.2151238591916558,0.10457370262476696,0.007808162170552942,0.21862854077548238,long,1,6.391666666666667,7.766666666666667,2023-05-15,1.375,6.391666666666667,0.2151238591916558
2023-01 -> 2023-04,2023-05,META,2023-05-15,2023-05-24,2023-06-16,240.0,0.0957910014513787,0.1115549849016755,0.007808162170552942,0.21862854077548238,long,1,17.225,18.875,2023-05-15,1.6499999999999986,17.225,0.09579100145137871
2023-01 -> 2023-04,2023-05,MARA,2023-05-15,2023-05-24,2023-06-16,10.0,-0.1663405088062621,0.08807850690684006,0.007808162170552942,0.21862854077548238,long,1,2.5549999999999997,2.13,2023-05-15,-0.4249999999999998,2.5549999999999997,-0.16634050880626217
2023-01 -> 2023-04,2023-05,MSFT,2023-05-15,2023-05-24,2023-06-16,310.0,-0.0130293159609122,0.14930148624719924,0.007808162170552942,0.21862854077548238,long,1,15.35,15.149999999999999,2023-05-15,-0.20000000000000107,15.35,-0.013029315960912122
2023-01 -> 2023-04,2023-05,NIO,2023-05-15,2023-05-24,2023-06-16,7.5,-0.0784982935153583,0.0545389703136217,0.007808162170552942,0.21862854077548238,long,1,1.465,1.35,2023-05-15,-0.11499999999999999,1.465,-0.07849829351535835
2023-01 -> 2023-04,2023-05,AMD,2023-05-15,2023-05-24,2023-06-16,95.0,0.5550617283950616,0.03942382759031305,0.007808162170552942,0.21862854077548238,long,1,10.125,15.745,2023-05-15,5.619999999999999,10.125,0.5550617283950616
2023-01 -> 2023-04,2023-05,AMZN,2023-05-15,2023-05-24,2023-06-16,110.0,0.252037617554859,0.0382664632078294,0.007808162170552942,0.21862854077548238,long,1,0.39875,0.49925,2023-05-15,0.10050000000000003,0.39875,0.25203761755485904
2023-01 -> 2023-04,2023-05,F,2023-05-15,2023-05-24,2023-06-16,11.35,-0.1632653061224489,0.17938356061234537,0.007808162170552942,0.21862854077548238,long,1,0.98,0.8200000000000001,2023-05-15,-0.15999999999999992,0.98,-0.1632653061224489
2023-01 -> 2023-04,2023-05,RIVN,2023-05-15,2023-05-24,2023-06-16,12.5,0.1618625277161861,0.12532140262815644,0.007808162170552942,0.21862854077548238,long,1,2.255,2.6199999999999997,2023-05-15,0.36499999999999977,2.255,0.16186252771618614
