date,equity,daily_return,pnl_long,pnl_short,cum_invest_long,cum_invest_short,cum_invest_total,return_over_inv,cum_pnl_long,cum_pnl_short,open_positions,longs_open,shorts_open,cum_pnl,cum_return,running_max,drawdown
2023-05-18,539.4441666666663,0.19072524407252464,8.205000000000009,0.0,838.2658333333333,1339.0299999999995,2177.2958333333327,0.017765155936932467,-41.035,79.71499999999997,54,53,1,38.67999999999998,0.7603695694908585,1096.4849999999994,-0.5080241255770334
2023-05-19,443.80016666666637,-0.03654706386218715,-1.920000000000002,0.0,931.9898333333333,1339.0299999999995,2271.019833333333,0.016186560531285536,-42.955,79.71499999999997,60,59,1,36.75999999999998,0.7226263023392957,1096.4849999999994,-0.5952519490310705
2023-05-22,391.99516666666636,0.061019782669267116,2.189999999999997,0.0,985.9848333333333,1339.0299999999995,2325.0148333333327,0.016752581291775266,-40.765,79.71499999999997,61,60,1,38.949999999999974,0.765677216434047,1096.4849999999994,-0.6424983773907836
2023-05-23,278.1251666666664,-0.1142190544559532,-1.9249999999999976,-5.5,1092.4298333333334,1339.0299999999995,2431.459833333333,0.012965461969726136,-42.69,74.21499999999997,64,64,0,31.524999999999977,0.6197169254963628,1096.4849999999994,-0.7463484072589532
2023-05-24,207.7306666666664,0.14469009978779482,8.210499999999996,0.0,1171.0348333333336,1339.0299999999995,2510.064833333333,0.015830467592835743,-34.4795,74.21499999999997,65,65,0,39.73549999999997,0.7811185374483973,1096.4849999999994,-0.8105485559157978
2023-05-25,201.673583333333,0.3309568363273454,22.107916666666668,0.0,1199.1998333333336,1339.0299999999995,2538.229833333333,0.02436478204396909,-12.371583333333334,74.21499999999997,59,59,0,61.84341666666664,1.2157148941746931,1096.4849999999994,-0.8160726472926368
2023-05-26,213.996083333333,0.7100994957066921,32.5625,0.0,1226.8898333333336,1346.4799999999996,2573.369833333333,0.03668571669870744,20.190916666666666,74.21499999999997,62,61,1,94.40591666666664,1.8558269444990492,1096.4849999999994,-0.8048344634597526
2023-05-30,161.20158333333302,0.4211021612568786,13.200500000000002,0.0,1294.2148333333337,1347.8099999999995,2642.024833333333,0.040728768067976144,33.39141666666667,74.21499999999997,61,59,2,107.60641666666665,2.1153217351418645,1096.4849999999994,-0.8529833209452632
2023-05-31,132.41908333333305,0.34129465238359424,31.987499999999994,0.0,1354.9848333333337,1347.8099999999995,2702.7948333333334,0.05164798857281619,65.37891666666667,74.21499999999997,54,52,2,139.59391666666664,2.744130463272393,1096.4849999999994,-0.8792331100440653
2023-06-01,104.22908333333304,0.29410130567645143,15.879999999999995,0.0,1399.0548333333336,1347.8099999999995,2746.864833333333,0.05660049769467482,81.25891666666666,74.21499999999997,50,48,2,155.47391666666664,3.0562987353384434,1096.4849999999994,-0.9049425360736051
2023-06-02,195.90908333333303,0.8768378035605244,93.33500000000002,0.0,1403.0548333333336,1350.1549999999995,2753.2098333333333,0.09037048816778041,174.5939166666667,74.21499999999997,43,40,3,248.80891666666668,4.89107365179215,1096.4849999999994,-0.8213299011538387
2023-06-05,228.78408333333306,0.41823039246867244,32.875,0.0,1403.0548333333336,1350.1549999999995,2753.2098333333333,0.10231109639966296,207.4689166666667,74.21499999999997,33,30,3,281.6839166666667,5.537328812004455,1096.4849999999994,-0.7913477308551115
2023-06-06,163.22908333333305,-0.07473815018640156,-2.1050000000000004,0.0,1466.5048333333336,1350.1549999999995,2816.659833333333,0.09925902778817394,205.3639166666667,74.21499999999997,32,29,3,279.5789166666667,5.495948823799227,1096.4849999999994,-0.8511342304424291
2023-06-07,107.14408333333301,-0.020916334661354535,-1.544999999999999,0.8100000000000005,1521.8548333333338,1350.1549999999995,2872.0098333333335,0.09709016780873371,203.81891666666672,75.02499999999998,26,24,2,278.8439166666667,5.481500229342769,1096.4849999999994,-0.902284040973353
2023-06-08,94.71908333333302,0.11841817784575052,8.170000000000002,-0.040000000000000036,1542.4098333333338,1350.1549999999995,2892.5648333333334,0.0992108848727044,211.98891666666674,74.98499999999997,23,22,1,286.9739166666667,5.641319376187668,1096.4849999999994,-0.9136157053372065
2023-06-09,63.00908333333304,-0.17903570840875432,-10.879999999999999,0.0,1563.2398333333338,1350.1549999999995,2913.3948333333333,0.09476707842952287,201.10891666666674,74.98499999999997,21,20,1,276.0939166666667,5.427440862328813,1096.4849999999994,-0.9425353896010131
2023-06-12,15.324083333333036,-0.22430224642614027,-9.885000000000003,0.0,1601.0398333333337,1350.1549999999995,2951.194833333333,0.09020377565719288,191.22391666666675,74.98499999999997,19,18,1,266.2089166666667,5.233122010353188,1096.4849999999994,-0.986024356618346
2023-06-13,-8.881784197001252e-16,0.5334909377462568,2.73,0.655,1619.7489166666667,1350.1549999999995,2969.903916666666,0.090775299212121,193.95391666666674,75.63999999999997,18,18,0,269.5939166666667,5.2996641766594585,1096.4849999999994,-1.0
2023-06-14,-8.881784197001252e-16,0.0,0.0,0.0,1619.7489166666667,1350.1549999999995,2969.903916666666,0.090775299212121,193.95391666666674,75.63999999999997,20,20,0,269.5939166666667,5.2996641766594585,1096.4849999999994,-1.0
2023-06-15,3.552713678800501e-15,0.41599684791174146,26.394999999999996,0.0,1646.1439166666667,1350.1549999999995,2996.298916666666,0.09878484253365134,220.34891666666675,75.63999999999997,20,20,0,295.98891666666674,5.818535810235241,1096.4849999999994,-1.0
2023-06-16,4.718447854656915e-16,0.24661246612466123,13.649999999999999,0.0,1659.7939166666665,1350.1549999999995,3009.9489166666663,0.10287181784120536,233.99891666666676,75.63999999999997,30,30,0,309.6389166666667,6.086866850140883,1096.4849999999994,-1.0
2023-06-20,4.996003610813204e-16,0.2904402821697882,5.969999999999997,0.0,1665.7639166666665,1350.1549999999995,3015.918916666666,0.10464767965827557,239.96891666666676,75.63999999999997,35,35,0,315.60891666666674,6.204224821440274,1096.4849999999994,-1.0
2023-06-21,-3.86,-0.18530964954392704,-3.86,0.0,1665.7639166666665,1350.1549999999995,3015.918916666666,0.10336780440079807,236.10891666666674,75.63999999999997,35,35,0,311.74891666666673,6.128345128104319,1096.4849999999994,-1.003520339995531
2023-06-22,4.440892098500626e-16,0.18452380952380956,6.975000000000001,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10557149255831207,243.08391666666674,75.63999999999997,37,37,0,318.7239166666667,6.265459340803355,1096.4849999999994,-1.0
2023-06-23,-0.8056089581222452,-0.04305977710233043,-0.8056089581222456,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10530464926328487,242.2783077085445,75.63999999999997,36,36,0,317.9183077085445,6.249622718862678,1096.4849999999994,-1.0007347195430145
2023-06-26,-0.8056089581222452,0.0,0.0,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10530464926328487,242.2783077085445,75.63999999999997,36,36,0,317.9183077085445,6.249622718862678,1096.4849999999994,-1.0007347195430145
2023-06-27,-8.731973772217332,-0.3002979660577795,-7.926364814095087,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10267918527947953,234.35194289444942,75.63999999999997,35,35,0,309.9919428944494,6.093806622654793,1096.4849999999994,-1.0079636053135403
2023-06-28,-11.39891729381202,-0.19538047777250436,-2.666943521594685,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10179580881031444,231.68499937285475,75.63999999999997,24,24,0,307.32499937285473,6.041379975876837,1096.4849999999994,-1.0103958716205075
2023-06-29,-12.044691668422233,-0.10816991199501079,-0.6457743746102143,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10158190781004901,231.03922499824452,75.63999999999997,17,17,0,306.6792249982445,6.028685374449468,1096.4849999999994,-1.0109848211953856
2023-06-30,-12.044691668422233,0.0,0.0,0.0,1668.8789166666668,1350.1549999999995,3019.0339166666663,0.10158190781004901,231.03922499824452,75.63999999999997,14,14,0,306.6792249982445,6.028685374449468,1096.4849999999994,-1.0109848211953856
2023-07-03,28.611310530185307,-0.22279223158666178,-0.6939978013924517,0.0,1668.8789166666668,1391.5049999999994,3060.383916666666,0.09998262816977797,230.34522719685208,75.63999999999997,13,11,2,305.98522719685207,6.015042799230431,1096.4849999999994,-0.9739063365844627
2023-07-05,72.51131053018531,0.0,0.0,0.0,1668.8789166666668,1435.4049999999995,3104.2839166666663,0.09856869906584267,230.34522719685208,75.63999999999997,14,9,5,305.98522719685207,6.015042799230431,1096.4849999999994,-0.9338693091741471
2023-07-06,125.92131053018534,0.0,0.0,0.0,1668.8789166666668,1488.8149999999998,3157.6939166666666,0.09690148420713843,230.34522719685208,75.63999999999997,16,7,9,305.98522719685207,6.015042799230431,1096.4849999999994,-0.8851591125002299
2023-07-07,143.55131053018533,0.0,0.0,0.0,1668.8789166666668,1506.4449999999997,3175.3239166666663,0.09636346880732208,230.34522719685208,75.63999999999997,19,5,14,305.98522719685207,6.015042799230431,1096.4849999999994,-0.8690804611734904
2023-07-10,154.05131053018533,0.0,0.0,0.0,1668.8789166666668,1516.9449999999997,3185.8239166666663,0.0960458692007702,230.34522719685208,75.63999999999997,18,3,15,305.98522719685207,6.015042799230431,1096.4849999999994,-0.8595044067815014
2023-07-11,154.05131053018533,0.0,0.0,0.0,1668.8789166666668,1516.9449999999997,3185.8239166666663,0.0960458692007702,230.34522719685208,75.63999999999997,17,2,15,305.98522719685207,6.015042799230431,1096.4849999999994,-0.8595044067815014
2023-07-12,167.33131053018533,0.0,0.0,0.0,1668.8789166666668,1530.2249999999997,3199.1039166666665,0.09564716719664298,230.34522719685208,75.63999999999997,17,0,17,305.98522719685207,6.015042799230431,1096.4849999999994,-0.8473929779885859
2023-07-13,207.44631053018531,-0.1955259975816204,0.0,-8.085000000000003,1668.8789166666668,1578.4249999999997,3247.3039166666667,0.09173771067989361,230.34522719685208,67.55499999999996,19,0,19,297.90022719685203,5.856108260209396,1096.4849999999994,-0.8108078901852871
2023-07-14,457.20631053018525,-0.12482915717539847,0.0,-5.479999999999993,1668.8789166666668,1833.6649999999997,3502.5439166666665,0.08348795451368538,230.34522719685208,62.074999999999974,29,0,29,292.42022719685207,5.748382685214311,1096.4849999999994,-0.5830254763811767
2023-07-17,519.0013105301852,-0.282063284029208,0.0,-15.065,1718.9539166666666,1960.6,3679.5539166666667,0.07537740538073433,230.34522719685208,47.00999999999998,32,2,30,277.35522719685207,5.452235643736034,1096.4849999999994,-0.5266681162713713
2023-07-18,496.44131053018515,-0.09075439591605217,0.0,-1.5999999999999999,1816.7539166666666,2037.44,3854.1939166666666,0.0715467963364286,230.34522719685208,45.409999999999975,35,4,31,275.75522719685205,5.420782921109731,1096.4849999999994,-0.5472429531364448
2023-07-19,579.0763105301851,-0.06380952380952364,0.0,-0.6699999999999982,1826.5789166666666,2130.5699999999997,3957.148916666666,0.06951601594730283,230.34522719685208,44.73999999999998,41,5,36,275.0852271968521,5.407612093509968,1096.4849999999994,-0.47187940507149173
2023-07-20,609.8713105301852,0.0,0.0,0.0,1860.4539166666666,2195.24,4055.693916666666,0.06782692009039525,230.34522719685208,44.73999999999998,48,6,42,275.0852271968521,5.407612093509968,1096.4849999999994,-0.4437942055475584
2023-07-21,730.4263105301851,0.013554216867469741,0.0,0.17999999999999816,1860.4539166666666,2315.6149999999993,4176.068916666666,0.06591491488520942,230.34522719685208,44.91999999999998,61,6,55,275.26522719685204,5.411150524805426,1096.4849999999994,-0.3338474210498224
2023-07-24,685.001310530185,0.2240663900414938,0.0,10.800000000000002,1958.6789166666665,2357.6149999999993,4316.293916666666,0.06627565979514458,230.34522719685208,55.719999999999985,62,8,54,286.06522719685205,5.623456402532967,1096.4849999999994,-0.37527525635992703
2023-07-25,685.8313105301852,0.19185864284594886,0.0,48.96999999999999,2023.9789166666665,2374.7749999999996,4398.753916666667,0.07616594006939549,230.34522719685208,104.68999999999997,54,9,45,335.035227196852,6.586106294414233,1096.4849999999994,-0.3745182920603697
2023-07-26,729.3613105301853,0.12126433534828551,0.2850000000000126,21.180000000000003,2060.8639166666662,2433.7249999999995,4494.588916666666,0.07931764924593912,230.6302271968521,125.86999999999998,54,9,45,356.50022719685205,7.00806422639772,1096.4849999999994,-0.33481870656672397
2023-07-27,759.2913105301853,-0.14796152084287675,-26.800000000000004,0.9600000000000071,2060.8639166666662,2489.495,4550.358916666666,0.07266684524285283,203.8302271968521,126.82999999999998,53,7,46,330.6602271968521,6.500102755982938,1096.4849999999994,-0.30752239152365446
2023-07-28,787.3113105301854,0.1897916565489777,3.5999999999999996,15.939999999999998,2122.2639166666663,2559.3749999999995,4681.638916666666,0.07480291270438157,207.4302271968521,142.76999999999998,54,8,46,350.2002271968521,6.884219131056655,1096.4849999999994,-0.2819680063747467
2023-07-31,810.7813105301855,0.002739865036277838,-9.399999999999999,9.669999999999998,2122.2639166666663,2582.575,4704.838916666666,0.07449144028190384,198.03022719685208,152.43999999999997,49,7,42,350.4702271968521,6.889526777999843,1096.4849999999994,-0.2605632447957009
2023-08-01,962.4163105301856,0.0353894080996885,0.0,4.260000000000003,2123.8539166666665,2731.539999999999,4855.393916666666,0.07305900062592288,198.03022719685208,156.69999999999996,41,8,33,354.73022719685207,6.973269651992373,1096.4849999999994,-0.12227133929767753
2023-08-02,1023.4763105301855,-0.03337493314316277,-6.324999999999999,1.6450000000000005,2125.3889166666663,2798.8149999999996,4924.2039166666655,0.07108767896716411,191.7052271968521,158.34499999999997,41,7,34,350.05022719685206,6.881270438310439,1096.4849999999994,-0.06658430299531135
2023-08-03,1149.0163105301854,-0.08919476109628924,-5.175000000000011,-2.1799999999999997,2126.838916666666,2933.16,5059.9989166666655,0.06772634398558461,186.53022719685208,156.16499999999996,45,7,38,342.69522719685204,6.736686203987655,1149.0163105301854,0.0
2023-08-04,1341.4463105301854,-0.09104189492356651,-13.929999999999998,5.205,2126.838916666666,3134.315,5261.153916666666,0.06347851298151094,172.60022719685207,161.36999999999998,52,5,47,333.9702271968521,6.565170575916101,1341.4463105301854,0.0
2023-08-07,1363.2463105301854,-0.058364712210866115,0.0,-3.255000000000003,2129.5339166666663,3162.065,5291.598916666666,0.062498165942852554,172.60022719685207,158.11499999999998,48,6,42,330.7152271968521,6.501183943323217,1363.2463105301854,0.0
2023-08-08,1477.551310530186,-0.061433577087141984,-1.625,-6.4399999999999995,2133.3289166666664,3288.2299999999996,5421.558916666666,0.0595124450653811,170.97522719685207,151.67499999999998,47,6,41,322.65022719685203,6.342642563335011,1477.551310530186,0.0
2023-08-09,1511.8613105301856,-0.14978448275862066,0.0,-3.4749999999999996,2134.5939166666662,3327.2799999999993,5461.8739166666655,0.05843694528042895,170.97522719685207,148.2,49,7,42,319.17522719685206,6.274331181381011,1511.8613105301856,0.0
2023-08-10,1554.4863105301856,-0.0008302613662780911,0.34999999999999987,-0.47499999999999787,2134.5939166666662,3370.0299999999993,5504.6239166666655,0.057960404203245455,171.32522719685207,147.725,45,6,39,319.05022719685206,6.271873937425831,1554.4863105301856,0.0
2023-08-11,1799.4646438635189,0.021145182386281033,0.03499999999999992,1.4199999999999982,2134.5939166666662,3613.553333333332,5748.147249999998,0.055758005711640767,171.36022719685207,149.14499999999998,56,5,51,320.50522719685205,6.300476257064124,1799.4646438635189,0.0
2023-08-14,1982.2054771968521,0.11524724768953205,0.08000000000000007,15.570000000000007,2134.986416666666,3781.0366666666655,5916.023083333332,0.05682114867737269,171.44022719685208,164.71499999999997,58,5,53,336.155227196852,6.608123200252644,1982.2054771968521,0.0
2023-08-15,2187.634227196853,0.10469538415649621,0.0,21.059999999999995,2135.387666666666,3965.8066666666664,6101.194333333333,0.05854840998019657,171.44022719685208,185.77499999999998,53,6,47,357.2152271968521,7.02211966182135,2187.634227196853,0.0
2023-08-16,2259.474227196853,0.09065528001313841,-0.1200000000000001,2.879999999999999,2135.387666666666,4034.8866666666663,6170.274333333333,0.05834023055541919,171.32022719685207,188.65499999999997,53,5,48,359.9752271968521,7.076375608351721,2259.474227196853,0.0
2023-08-17,2365.614227196853,-0.08306401969836881,0.9550000000000003,-11.75000000000001,2135.7926666666663,4152.226666666666,6288.019333333332,0.05553103587735769,172.2752271968521,176.90499999999997,54,4,50,349.18022719685206,6.864168020382387,2365.614227196853,0.0
2023-08-18,2566.3042271968525,0.1554012154285005,-0.09499999999999997,6.359999999999997,2145.242666666666,4356.1016666666665,6501.3443333333325,0.05467257369747868,172.1802271968521,183.26499999999996,64,4,60,355.44522719685204,6.987325087416002,2566.3042271968525,0.0
2023-08-21,2589.4492271968525,0.13754385964912283,0.0,5.880000000000001,2154.192666666666,4382.3166666666675,6536.509333333333,0.05527800983228949,172.1802271968521,189.14499999999995,67,5,62,361.32522719685204,7.102913843067663,2589.4492271968525,0.0
2023-08-22,2695.512560530185,0.014016452906634613,0.0,3.4133333333333495,2163.492666666666,4494.266666666667,6657.759333333333,0.05478398095648376,172.1802271968521,192.5583333333333,57,6,51,364.7385605301854,7.170012984670442,2695.512560530185,0.0
2023-08-23,2700.164643863519,0.027711453405542714,-0.03124999999999989,4.683333333333322,2163.492666666666,4494.266666666667,6657.759333333333,0.05548272705114083,172.1489771968521,197.24166666666662,46,5,41,369.3906438635187,7.261463413869051,2700.164643863519,0.0
2023-08-24,2718.7596438635196,0.10042055664688762,-0.05499999999999999,18.649999999999988,2163.492666666666,4494.266666666667,6657.759333333333,0.058275708753994016,172.09397719685208,215.8916666666666,37,4,33,387.9856438635187,7.627003024641609,2718.7596438635196,0.0
2023-08-25,2742.39464386352,0.3421395483497395,0.0,23.63500000000001,2163.492666666666,4494.266666666667,6657.759333333333,0.061825701899836175,172.09397719685208,239.5266666666666,34,4,30,411.6206438635187,8.091618711687019,2742.39464386352,0.0
2023-08-28,2768.95664386352,0.22558919699350288,-0.09800000000000003,26.659999999999997,2163.492666666666,4494.266666666667,6657.759333333333,0.06581533244520785,171.99597719685207,266.1866666666666,26,3,23,438.1826438635187,8.613773223186922,2768.95664386352,0.0
2023-08-29,2736.3716438635206,-0.15274815422477445,2.0549999999999997,-34.64,2163.492666666666,4494.266666666667,6657.759333333333,0.06092104318532771,174.05097719685207,231.54666666666662,12,2,10,405.59764386351867,7.973218868950632,2768.95664386352,-0.011767970463608918
2023-08-30,2747.8116438635207,0.3253234750462108,5.380000000000001,6.0600000000000005,2163.492666666666,4494.266666666667,6657.759333333333,0.0626393390003662,179.43097719685207,237.60666666666663,6,1,5,417.0376438635187,8.198105835728695,2768.95664386352,-0.00763645037449772
2023-08-31,2771.4016438635203,0.19455670103092787,5.205,18.385000000000005,2163.492666666666,4494.266666666667,6657.759333333333,0.06618257311546738,184.63597719685208,255.99166666666662,0,0,0,440.6276438635187,8.66183691495024,2771.4016438635203,0.0
